timestamp,open,high,low,close,volume,is_fractal_up,is_fractal_down,support_distance_pct,resistance_distance_pct,support_zone_start,support_zone_end,support_level_prices,resistance_zone_start,resistance_zone_end,resistance_level_prices,support_daily_count,support_weekly_count,support_monthly_count,support_fib618_count,support_naked_count,resistance_daily_count,resistance_weekly_count,resistance_monthly_count,resistance_fib618_count,resistance_naked_count,fractal_timing_high,fractal_timing_low,support_level_vector,resistance_level_vector,support_touched_vector,resistance_touched_vector,total_support_touches,total_resistance_touches,volume_short_ratio,volume_long_ratio,upper_wick_ratio,lower_wick_ratio,body_total_ratio,body_position_ratio
2025-02-04 01:00:00,101058.01,101732.31,100743.33,101382.68,1233.14083,0,0,,1.6111979134798404,,,,102961.123,104481.05080000001,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-03 22:00:00,2025-02-03 14:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0.6695057191814172,0.8032042009312399,0.3535258549212381,0.31818641428541966,0.3282877307933422,0.6464741450787619
2025-02-04 02:00:00,101382.69,101435.66,100804.54,100839.99,759.92949,0,0,,1.8831886754944138,,,,102961.123,104476.99315000001,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-03 22:00:00,2025-02-03 14:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1.0765545387299364,0.9922939277571671,0.08393015591329753,0.05616998352137642,0.8598998605653261,0.05616998352137642
2025-02-04 03:00:00,100839.99,101021.78,100534.03,100629.7,836.28422,0,0,,1.5569158361171889,,,,102961.123,104481.8632,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-03 22:00:00,2025-02-03 14:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0.7049693193237099,0.611532914933293,0.37271143003586593,0.19614556637621375,0.43114300358792035,0.19614556637621375
2025-02-04 04:00:00,100629.7,100764.11,100009.97,100053.12,1381.80512,0,0,,2.1034641118072317,,,,102961.123,104473.72285,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-03 22:00:00,2025-02-03 14:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0.8171204054424137,0.6712427224351247,0.17822950645769167,0.05721749277321746,0.7645530007690908,0.05721749277321746
2025-02-04 05:00:00,100053.11,100094.09,98229.82,98865.99,3289.06115,1,0,,2.31683389695091,,,,102961.123,104470.56850000001,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-03 22:00:00,2025-02-03 14:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0.9755452016743672,1.0950378125970877,0.021981794482556796,0.34124348940872395,0.6367747161087193,0.34124348940872395
2025-02-04 06:00:00,98866.0,99673.6,98838.28,99367.58,1435.3911,0,0,,2.906459088931971,,,,102961.123,104461.9198,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-03 22:00:00,2025-02-03 14:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,2.2085076096372225,2.5945916549683234,0.36635062012163183,0.03318488722884755,0.6004644926495206,0.6336493798783681
2025-02-04 07:00:00,99367.58,99473.85,98316.27,98448.02,1388.95315,0,0,,4.142104883590405,,,,102961.123,104444.11285,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-03 22:00:00,2025-02-04 05:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0.9473044467093358,1.128916049100704,0.09180359024862551,0.11381502790303892,0.7943813818483356,0.11381502790303892
2025-02-04 08:00:00,98448.01,98730.8,97860.0,98304.34,1752.20972,1,0,,3.616413924944137,,,,102961.123,104451.6367,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-03 22:00:00,2025-02-04 05:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0.8264541005796198,1.0856631602736553,0.32474735875058247,0.510266421681207,0.16498621956821058,0.510266421681207
2025-02-04 09:00:00,98304.35,98809.18,98271.73,98338.23,985.16981,0,0,,4.584249637524454,,,,102961.123,104437.84330000001,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-03 22:00:00,2025-02-04 05:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1.0274288590306615,1.3675839531935492,0.8762675597730014,0.06069401804820927,0.06303842217878926,0.12373244022699853
2025-02-04 10:00:00,98338.23,98976.96,98338.22,98779.91,824.21046,0,0,,4.737108249747682,,,,102961.123,104435.6881,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-03 22:00:00,2025-02-04 08:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0.6109583128183795,0.7676920789648957,0.3084979803989124,1.5655822392148963e-05,0.6914863637786954,0.6915020196010876
2025-02-04 11:00:00,98779.91,99445.17,98742.47,98967.7,977.64392,0,0,,4.7010130241311145,,,,102961.123,104436.19645,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-03 22:00:00,2025-02-04 08:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0.6715842016675219,0.6407683467308186,0.6794791518428962,0.053280204923868625,0.2672406432332352,0.3205208481571038
2025-02-04 12:00:00,98967.7,99789.0,98967.7,99362.04,1083.80926,0,0,,4.232857673184763,,,,102961.123,104442.82165000001,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-03 22:00:00,2025-02-04 08:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0.8365468623063966,0.758117767487006,0.5198587605016497,0.0,0.4801412394983503,0.4801412394983503
2025-02-04 13:00:00,99362.04,99545.35,98958.9,99007.22,1220.15944,0,0,,4.035077100912732,,,,102961.123,104445.6385,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-03 22:00:00,2025-02-04 08:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0.9502649461960033,0.8373353275516485,0.3125756671498143,0.08239406599029078,0.6050302668598949,0.08239406599029078
2025-02-04 14:00:00,99007.22,100415.0,98561.48,99984.72,3030.76129,0,1,,3.6221911305363834,,,,102961.123,104451.55360000001,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-03 22:00:00,2025-02-04 08:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0.9014009138602123,0.9379846772062942,0.23214208640856202,0.24048297293797977,0.5273749406534582,0.767857913591438
2025-02-04 15:00:00,99984.72,100223.38,98275.98,99347.19,3087.63726,1,0,,3.9935501673514375,,,,102961.123,104446.23130000001,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-03 22:00:00,2025-02-04 08:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1.7785772255408354,2.320604722619115,0.1225531477867939,0.5500718907260972,0.32737496148710893,0.5500718907260972
2025-02-04 16:00:00,99347.18,99949.5,99028.46,99043.48,1429.42951,0,0,,2.9768578638816066,,,,102961.123,104460.8938,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-04 14:00:00,2025-02-04 08:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1.7106907094670007,2.365411894139349,0.6539563971163155,0.016307652219219173,0.32973595066446537,0.016307652219219173
2025-02-04 17:00:00,99043.48,99613.25,98829.64,99168.35,1585.36646,0,0,,3.637680139720111,,,,102961.123,104451.33085000001,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-04 14:00:00,2025-02-04 15:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0.7498867415831109,1.0941600433848497,0.5677569198963692,0.27289085131633894,0.15935222878729188,0.43224308010363083
2025-02-04 18:00:00,99168.35,99566.66,98778.58,99415.2,900.05624,0,0,,3.9554779375684403,,,,102961.123,104446.7752,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-04 14:00:00,2025-02-04 15:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0.8452725521371292,1.2142906577179613,0.19218861029337894,0.4945817683483951,0.31322962135822596,0.807811389706621
2025-02-04 19:00:00,99415.2,100777.93,98782.6,98859.77,2703.09828,0,1,,3.824580120572744,,,,102961.123,104448.64825000001,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-04 14:00:00,2025-02-04 15:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0.424009849529061,0.6831743136937473,0.6829597109250123,0.038675306841474216,0.2783649822335135,0.038675306841474216
2025-02-04 20:00:00,98859.78,99444.02,97965.63,98652.18,3369.18259,0,0,,3.5667815384367882,,,,102961.123,104452.35100000001,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-04 14:00:00,2025-02-04 15:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1.2404492972532015,2.0297006631790904,0.39518665575389816,0.46439031649293394,0.1404230277531679,0.46439031649293394
2025-02-04 21:00:00,98652.18,98673.86,96422.0,96514.47,2950.3372,0,0,,4.148657234383615,,,,102961.123,104444.01955000001,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-04 19:00:00,2025-02-04 15:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1.5625230514539201,2.5121581568711164,0.009627596742251988,0.04106383167692536,0.9493085715808226,0.04106383167692536
2025-02-04 22:00:00,96514.47,97967.4,96150.0,97691.2,2046.93005,1,0,,4.36781326069025,,,,102961.123,104440.9057,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-04 19:00:00,2025-02-04 15:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1.305943290846568,2.188290323488102,0.151975349400241,0.20054473423572264,0.6474799163640363,0.848024650599759
2025-02-04 23:00:00,97691.2,98224.97,97473.32,97763.13,998.9774,0,0,,6.679467855959843,,,,102961.123,104408.84005000001,"[102961.123, 102961.123, 103147.75, 103335.0, 103682.885, 103706.66, 103747.45497, 104287.5225]",0,0,0,0,0,7,1,0,0,2,2025-02-04 19:00:00,2025-02-04 15:00:00,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3, 0, 0, 0, 1, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0.9470257062249495,1.5158715490087298,0.6144349098649639,0.2898689549657311,0.09569613516930503,0.38556509013503615
