price_level,level_type,timeframe,created_at,source,anchor_time,completion_time,direction,period,support_touches,resistance_touches
105200.0,VP_val,daily,,volume_profile,,,,2025-05-19,0,2
105208.56173,Fib_0.639_daily,daily,2025-05-22,fibonacci,2025-05-15,2025-05-22,low_to_high,,0,2
105223.0,VP_val,daily,,volume_profile,,,,2025-01-23,0,2
105224.0,VP_poc,daily,,volume_profile,,,,2025-06-03,0,2
105227.5,Fib_0.25_daily,daily,2025-01-24,fibonacci,2025-01-20,2025-01-24,low_to_high,,0,2
105259.0,VP_poc,daily,,volume_profile,,,,2025-01-24,0,1
105270.0,VP_poc,daily,,volume_profile,,,,2025-06-24,0,1
105273.0,VP_val,daily,,volume_profile,,,,2025-01-26,0,1
105280.0,VP_val,daily,,volume_profile,,,,2025-06-02,0,1
105291.0,VP_val,daily,,volume_profile,,,,2025-01-21,0,1
105296.4125,Fib_0.25_daily,daily,2025-05-31,fibonacci,2025-05-22,2025-05-31,high_to_low,,0,1
105318.0,VP_vah,daily,,volume_profile,,,,2025-06-09,0,1
105324.50697,Fib_0.639_daily,daily,2025-01-27,fibonacci,2025-01-20,2025-01-27,high_to_low,,0,1
105333.0,VP_val,daily,,volume_profile,,,,2025-06-06,0,1
105336.0,VP_vah,daily,,volume_profile,,,,2025-05-20,0,1
105368.0,VP_vah,daily,,volume_profile,,,,2025-06-08,0,1
105386.0,VP_val,daily,,volume_profile,,,,2025-01-22,0,1
105414.63,HTF_Level_daily,daily,2025-06-15,htf,,,,,0,1
105423.0,VP_poc,daily,,volume_profile,,,,2025-06-04,0,1
105451.215,Fib_0.50_daily,daily,2025-06-09,fibonacci,2025-06-05,2025-06-09,low_to_high,,0,1
105470.0,VP_val,daily,,volume_profile,,,,2025-06-14,0,1
105535.0,VP_poc,daily,,volume_profile,,,,2025-06-07,0,1
105539.0,VP_poc,daily,,volume_profile,,,,2025-06-15,0,1
105545.13,Fib_0.50_daily,daily,2025-06-05,fibonacci,2025-05-27,2025-06-05,high_to_low,,0,1
105573.73,HTF_Level_daily,daily,2025-05-20,htf,,,,,0,1
105581.0,VP_poc,daily,,volume_profile,,,,2025-06-08,0,1
105581.0,VP_poc,daily,,volume_profile,,,,2025-06-09,0,1
105602.78,Fib_0.639_daily,daily,2025-05-22,fibonacci,2025-05-19,2025-05-22,low_to_high,,0,1
105612.0,VP_val,daily,,volume_profile,,,,2025-06-04,0,1
105634.0,VP_val,daily,,volume_profile,,,,2025-06-24,0,1
105671.74,HTF_Level_daily,daily,2025-06-13,htf,,,,,0,1
105694.0,VP_val,daily,,volume_profile,,,,2025-06-13,0,1
105700.0,VP_poc,daily,,volume_profile,,,,2025-05-30,0,1
105736.2425,Fib_0.25_daily,daily,2025-06-20,fibonacci,2025-06-17,2025-06-20,low_to_high,,0,1
105754.3375,Fib_0.25_daily,daily,2025-06-26,fibonacci,2025-06-22,2025-06-26,low_to_high,,0,1
105777.0,VP_val,daily,,volume_profile,,,,2025-06-05,0,1
105777.0,VP_val,daily,,volume_profile,,,,2025-06-15,0,1
105790.0,VP_val,daily,,volume_profile,,,,2025-01-30,0,1
105808.345,Fib_0.50_daily,daily,2025-06-16,fibonacci,2025-06-13,2025-06-16,low_to_high,,0,1
105819.0,VP_val,daily,,volume_profile,,,,2025-05-12,0,1
105819.45,Fractal_High,daily,2025-05-12,fractal,,,,,0,1
105847.0,VP_val,daily,,volume_profile,,,,2025-01-17,0,1
105858.0,HTF_Level_daily,daily,2025-06-03,htf,,,,,0,1
105863.14,Fib_0.25_daily,daily,2025-06-03,fibonacci,2025-05-31,2025-06-03,low_to_high,,0,1
105883.0,VP_val,daily,,volume_profile,,,,2025-05-18,0,1
105884.0,VP_val,daily,,volume_profile,,,,2025-06-07,0,1
106012.0,VP_val,daily,,volume_profile,,,,2025-01-31,0,1
106055.0,VP_vah,daily,,volume_profile,,,,2025-06-12,0,0
106066.59,HTF_Level_daily,daily,2025-06-14,htf,,,,,0,1
106078.97863,Fib_0.639_daily,daily,2025-06-22,fibonacci,2025-06-09,2025-06-22,high_to_low,,0,1
106088.0,VP_val,daily,,volume_profile,,,,2025-06-08,0,1
106115.0,VP_vah,daily,,volume_profile,,,,2025-06-16,0,0
106132.0,VP_poc,daily,,volume_profile,,,,2025-05-20,0,0
106136.0,VP_val,daily,,volume_profile,,,,2025-05-30,0,0
106140.0,VP_val,daily,,volume_profile,,,,2025-06-03,0,0
106143.82,HTF_Level_daily,daily,2025-01-22,htf,,,,,0,1
106161.7,Fib_0.50_daily,daily,2025-06-17,fibonacci,2025-06-16,2025-06-17,high_to_low,,0,1
106176.13,Fib_0.50_daily,daily,2025-06-05,fibonacci,2025-05-22,2025-06-05,high_to_low,,0,1
106199.002,Fib_0.639_daily,daily,2025-06-22,fibonacci,2025-05-27,2025-06-22,high_to_low,,0,1
106264.285,Fib_0.75_daily,daily,2025-06-22,fibonacci,2025-06-16,2025-06-22,high_to_low,,0,1
106296.0,VP_val,daily,,volume_profile,,,,2025-06-17,0,1
106317.0,VP_vah,daily,,volume_profile,,,,2025-05-21,0,1
106318.0,VP_val,daily,,volume_profile,,,,2025-01-24,0,1
106349.185,Fib_0.50_daily,daily,2025-05-22,fibonacci,2025-05-12,2025-05-22,low_to_high,,0,1
106422.0,VP_val,daily,,volume_profile,,,,2025-01-19,0,0
106429.0,VP_vah,daily,,volume_profile,,,,2025-05-29,0,0
106454.27,HTF_Level_daily,daily,2025-05-19,htf,,,,,0,1
106457.44,Fractal_High,daily,2025-01-30,fractal,,,,,0,2
106524.65,Fractal_High,daily,2025-06-20,fractal,,,,,0,1
106597.24,Fib_0.50_daily,daily,2025-06-13,fibonacci,2025-06-09,2025-06-13,high_to_low,,1,1
106600.64,Fractal_Low,daily,2025-05-25,fractal,,,,,2,1
106602.0,VP_vah,daily,,volume_profile,,,,2025-06-27,2,1
106635.4425,Fib_0.75_daily,daily,2025-01-27,fibonacci,2025-01-20,2025-01-27,high_to_low,,2,2
106681.535,Fib_0.50_daily,daily,2025-05-22,fibonacci,2025-05-15,2025-05-22,low_to_high,,2,1
106709.0,VP_vah,daily,,volume_profile,,,,2025-05-25,1,1
106749.0,VP_poc,daily,,volume_profile,,,,2025-05-21,1,1
106752.0,VP_vah,daily,,volume_profile,,,,2025-06-25,1,1
106794.53,HTF_Level_daily,daily,2025-06-17,htf,,,,,1,0
106794.67,Fractal_High,daily,2025-06-03,fractal,,,,,0,1
106893.275,Fib_0.50_daily,daily,2025-05-31,fibonacci,2025-05-27,2025-05-31,high_to_low,,1,0
106937.50904,Fib_0.639_daily,daily,2025-06-17,fibonacci,2025-06-16,2025-06-17,high_to_low,,1,0
106947.06,HTF_Level_daily,daily,2025-06-27,htf,,,,,1,0
106954.0,VP_poc,daily,,volume_profile,,,,2025-06-16,1,0
106983.18786,Fib_0.639_daily,daily,2025-06-05,fibonacci,2025-05-27,2025-06-05,high_to_low,,1,0
106990.0,Fib_0.50_daily,daily,2025-05-22,fibonacci,2025-05-19,2025-05-22,low_to_high,,1,0
107005.42,Fib_0.639_daily,daily,2025-06-22,fibonacci,2025-05-22,2025-06-22,high_to_low,,1,0
107009.0,VP_vah,daily,,volume_profile,,,,2025-06-26,1,0
107062.0,VP_poc,daily,,volume_profile,,,,2025-06-27,1,0
107120.0,Fractal_High,daily,2025-01-24,fractal,,,,,1,1
107183.0,VP_vah,daily,,volume_profile,,,,2025-06-28,1,0
107185.0025,Fib_0.25_daily,daily,2025-05-22,fibonacci,2025-04-28,2025-05-22,low_to_high,,1,0
107196.0,VP_vah,daily,,volume_profile,,,,2025-05-23,0,0
107206.0,VP_poc,daily,,volume_profile,,,,2025-05-25,0,0
107207.0,VP_val,daily,,volume_profile,,,,2025-05-20,0,0
107227.0,VP_poc,daily,,volume_profile,,,,2025-06-25,0,0
107243.0,VP_val,daily,,volume_profile,,,,2025-06-27,0,0
107295.0,VP_poc,daily,,volume_profile,,,,2025-06-28,0,0
107310.0,VP_vah,daily,,volume_profile,,,,2025-06-29,0,0
107318.3,HTF_Level_daily,daily,2025-05-24,htf,,,,,1,0
107328.0,VP_poc,daily,,volume_profile,,,,2025-06-26,1,0
107329.25,Fib_0.25_daily,daily,2025-05-22,fibonacci,2025-05-06,2025-05-22,low_to_high,,1,0
107340.59,HTF_Level_daily,daily,2025-06-26,htf,,,,,0,1
107366.0,VP_poc,daily,,volume_profile,,,,2025-06-29,0,1
107380.3625,Fib_0.25_daily,daily,2025-06-16,fibonacci,2025-06-13,2025-06-16,low_to_high,,0,2
107447.6275,Fib_0.75_daily,daily,2025-06-22,fibonacci,2025-06-09,2025-06-22,high_to_low,,0,2
107477.0,VP_val,daily,,volume_profile,,,,2025-06-28,0,2
107520.0,VP_vah,daily,,volume_profile,,,,2025-05-28,1,2
107524.275,Fib_0.50_daily,daily,2025-05-31,fibonacci,2025-05-22,2025-05-31,high_to_low,,1,2
107557.04,Fib_0.75_daily,daily,2025-06-17,fibonacci,2025-06-16,2025-06-17,high_to_low,,1,2
107588.5,Fib_0.75_daily,daily,2025-06-22,fibonacci,2025-05-27,2025-06-22,high_to_low,,1,2
107629.98,Fib_0.75_daily,daily,2025-05-27,fibonacci,2025-05-25,2025-05-27,low_to_high,,1,2
107690.59454,Fib_0.639_daily,daily,2025-06-13,fibonacci,2025-06-09,2025-06-13,high_to_low,,1,2
107730.0,VP_poc,daily,,volume_profile,,,,2025-06-12,1,2
107781.0,VP_poc,daily,,volume_profile,,,,2025-01-20,1,2
107789.60586,Fib_0.639_daily,daily,2025-06-05,fibonacci,2025-05-22,2025-06-05,high_to_low,,1,1
107813.0,VP_poc,daily,,volume_profile,,,,2025-05-29,1,1
107814.0,VP_val,daily,,volume_profile,,,,2025-06-26,1,1
107839.0,VP_val,daily,,volume_profile,,,,2025-05-25,1,1
107945.48,Fib_0.25_daily,daily,2025-05-25,fibonacci,2025-05-22,2025-05-25,high_to_low,,1,1
107956.54855,Fib_0.639_daily,daily,2025-05-31,fibonacci,2025-05-27,2025-05-31,high_to_low,,1,1
107982.0,VP_val,daily,,volume_profile,,,,2025-06-16,1,1
107990.6925,Fib_0.25_daily,daily,2025-06-09,fibonacci,2025-06-05,2025-06-09,low_to_high,,1,1
108017.0,VP_val,daily,,volume_profile,,,,2025-06-25,1,0
108037.0,VP_vah,daily,,volume_profile,,,,2025-05-24,1,0
108087.00696,Fib_0.639_daily,daily,2025-05-27,fibonacci,2025-05-25,2025-05-27,low_to_high,,1,0
108131.565,Fib_0.75_daily,daily,2025-06-05,fibonacci,2025-05-27,2025-06-05,high_to_low,,1,0
108196.0,VP_val,daily,,volume_profile,,,,2025-06-29,1,0
108272.45,Fractal_High,daily,2025-06-26,fractal,,,,,1,0
108356.93,HTF_Level_daily,daily,2025-06-30,htf,,,,,1,0
108535.0,Fib_0.75_daily,daily,2025-06-22,fibonacci,2025-05-22,2025-06-22,high_to_low,,1,0
108563.705,Fib_0.75_daily,daily,2025-06-13,fibonacci,2025-06-09,2025-06-13,high_to_low,,1,0
108659.32,Fib_0.50_daily,daily,2025-05-27,fibonacci,2025-05-25,2025-05-27,low_to_high,,1,0
108759.0,VP_val,daily,,volume_profile,,,,2025-06-12,0,0
108762.96655,Fib_0.639_daily,daily,2025-05-31,fibonacci,2025-05-22,2025-05-31,high_to_low,,0,1
108805.6375,Fib_0.75_daily,daily,2025-05-31,fibonacci,2025-05-27,2025-05-31,high_to_low,,0,1
108842.0,VP_poc,daily,,volume_profile,,,,2025-05-28,0,1
108857.0,VP_val,daily,,volume_profile,,,,2025-05-29,0,1
108892.0,VP_val,daily,,volume_profile,,,,2025-06-09,1,1
108894.0,VP_val,daily,,volume_profile,,,,2025-05-21,1,1
108912.0,VP_vah,daily,,volume_profile,,,,2025-06-10,1,1
108939.0,VP_vah,daily,,volume_profile,,,,2025-05-27,1,1
108952.38,Fractal_High,daily,2025-06-16,fractal,,,,,1,1
108964.0,VP_vah,daily,,volume_profile,,,,2025-06-11,1,1
109023.0,VP_poc,daily,,volume_profile,,,,2025-05-23,1,1
109078.065,Fib_0.75_daily,daily,2025-06-05,fibonacci,2025-05-22,2025-06-05,high_to_low,,1,1
109095.0,VP_poc,daily,,volume_profile,,,,2025-05-24,1,1
109130.0,VP_val,daily,,volume_profile,,,,2025-05-28,1,1
109164.5925,Fib_0.25_daily,daily,2025-05-22,fibonacci,2025-05-12,2025-05-22,low_to_high,,1,1
109193.0,VP_val,daily,,volume_profile,,,,2025-01-20,1,1
109254.0,VP_vah,daily,,volume_profile,,,,2025-05-26,1,1
109290.32,Fib_0.50_daily,daily,2025-05-25,fibonacci,2025-05-22,2025-05-25,high_to_low,,1,1
109330.7675,Fib_0.25_daily,daily,2025-05-22,fibonacci,2025-05-15,2025-05-22,low_to_high,,1,1
109420.0,VP_poc,daily,,volume_profile,,,,2025-06-10,1,1
109434.78,HTF_Level_daily,daily,2025-05-27,htf,,,,,1,1
109485.0,Fib_0.25_daily,daily,2025-05-22,fibonacci,2025-05-19,2025-05-22,low_to_high,,1,1
109506.0,VP_val,daily,,volume_profile,,,,2025-05-24,0,1
109588.0,Fractal_High,daily,2025-01-20,fractal,,,,,0,2
109600.0,VP_poc,daily,,volume_profile,,,,2025-05-26,0,2
109640.0,VP_poc,daily,,volume_profile,,,,2025-05-27,0,2
109661.0,VP_poc,daily,,volume_profile,,,,2025-06-11,0,2
109688.66,Fib_0.25_daily,daily,2025-05-27,fibonacci,2025-05-25,2025-05-27,low_to_high,,0,2
109752.1375,Fib_0.75_daily,daily,2025-05-31,fibonacci,2025-05-22,2025-05-31,high_to_low,,0,2
109901.0,VP_val,daily,,volume_profile,,,,2025-06-10,0,1
109951.0,VP_val,daily,,volume_profile,,,,2025-05-26,0,1
109993.0,VP_val,daily,,volume_profile,,,,2025-05-23,0,1
110038.05104,Fib_0.639_daily,daily,2025-05-25,fibonacci,2025-05-22,2025-05-25,high_to_low,,0,2
110098.0,VP_val,daily,,volume_profile,,,,2025-06-11,0,2
110274.39,HTF_Level_daily,daily,2025-06-11,htf,,,,,0,1
110455.0,VP_val,daily,,volume_profile,,,,2025-05-27,0,0
110530.17,Fractal_High,daily,2025-06-09,fractal,,,,,0,0
110601.0,VP_vah,daily,,volume_profile,,,,2025-05-22,0,0
110635.16,Fib_0.75_daily,daily,2025-05-25,fibonacci,2025-05-22,2025-05-25,high_to_low,,0,1
110718.0,Fractal_High,daily,2025-05-27,fractal,,,,,0,1
110916.0,VP_poc,daily,,volume_profile,,,,2025-05-22,0,0
111664.0,VP_val,daily,,volume_profile,,,,2025-05-22,0,0
111696.22,HTF_Level_daily,daily,2025-05-23,htf,,,,,0,1
111980.0,Fractal_High,daily,2025-05-22,fractal,,,,,0,1
74508.0,Fractal_Low,monthly,2025-04-01,fractal,,,,,1,0
75605.0,VP_vah,monthly,,volume_profile,,,,2025-03-31,1,0
81130.0,VP_vah,monthly,,volume_profile,,,,2025-02-28,0,0
82550.0,HTF_Level_monthly,monthly,2025-04-01,htf,,,,,1,0
84217.0,VP_poc,monthly,,volume_profile,,,,2025-02-28,2,0
84599.0,VP_poc,monthly,,volume_profile,,,,2025-03-31,0,1
86100.0,VP_val,monthly,,volume_profile,,,,2025-03-31,0,4
88511.0,VP_val,monthly,,volume_profile,,,,2025-02-28,0,1
88740.0,VP_vah,monthly,,volume_profile,,,,2025-01-31,0,1
96166.0,VP_poc,monthly,,volume_profile,,,,2025-01-31,0,1
102000.0,VP_vah,monthly,,volume_profile,,,,2025-04-30,1,1
102429.56,HTF_Level_monthly,monthly,2025-02-01,htf,,,,,1,0
103017.0,VP_val,monthly,,volume_profile,,,,2025-01-31,0,1
103140.0,VP_vah,monthly,,volume_profile,,,,2025-05-31,1,1
103869.0,VP_poc,monthly,,volume_profile,,,,2025-04-30,0,2
105423.0,VP_poc,monthly,,volume_profile,,,,2025-05-31,0,1
107831.0,VP_val,monthly,,volume_profile,,,,2025-05-31,1,1
110771.0,VP_val,monthly,,volume_profile,,,,2025-04-30,0,0
74508.0,Fractal_Low,weekly,2025-04-07,fractal,,,,,1,0
75757.0,VP_vah,weekly,,volume_profile,,,,2025-04-06,1,0
76606.0,Fractal_Low,weekly,2025-03-10,fractal,,,,,1,0
78072.3575,Fib_0.25_weekly,weekly,2025-04-07,fibonacci,2025-03-24,2025-04-07,high_to_low,,1,0
78430.0,HTF_Level_weekly,weekly,2025-04-07,htf,,,,,0,1
79091.0,VP_poc,weekly,,volume_profile,,,,2025-04-06,1,2
79645.8575,Fib_0.75_weekly,weekly,2025-03-24,fibonacci,2025-03-10,2025-03-24,low_to_high,,1,0
80088.0,VP_vah,weekly,,volume_profile,,,,2025-03-09,1,0
80696.0,VP_vah,weekly,,volume_profile,,,,2025-02-23,2,0
80734.48,HTF_Level_weekly,weekly,2025-03-10,htf,,,,,2,0
80995.55423,Fib_0.639_weekly,weekly,2025-03-24,fibonacci,2025-03-10,2025-03-24,low_to_high,,1,0
81636.715,Fib_0.50_weekly,weekly,2025-04-07,fibonacci,2025-03-24,2025-04-07,high_to_low,,1,0
81731.0,VP_vah,weekly,,volume_profile,,,,2025-03-30,1,0
81994.0,VP_val,weekly,,volume_profile,,,,2025-04-06,1,0
82498.0,VP_vah,weekly,,volume_profile,,,,2025-03-16,1,0
82685.715,Fib_0.50_weekly,weekly,2025-03-24,fibonacci,2025-03-10,2025-03-24,low_to_high,,1,0
83077.0,VP_poc,weekly,,volume_profile,,,,2025-03-09,2,0
83100.0,VP_poc,weekly,,volume_profile,,,,2025-03-30,2,0
83278.0,Fib_0.25_weekly,weekly,2025-04-07,fibonacci,2025-01-20,2025-04-07,high_to_low,,2,0
83618.49777,Fib_0.639_weekly,weekly,2025-04-07,fibonacci,2025-03-24,2025-04-07,high_to_low,,2,0
83876.0,Fib_0.75_weekly,weekly,2025-05-19,fibonacci,2025-04-07,2025-05-19,low_to_high,,1,0
84064.0,VP_vah,weekly,,volume_profile,,,,2025-04-13,1,0
84112.0,VP_val,weekly,,volume_profile,,,,2025-03-09,1,0
84222.0,VP_poc,weekly,,volume_profile,,,,2025-03-16,2,0
84408.0,VP_val,weekly,,volume_profile,,,,2025-03-30,0,1
84599.0,VP_poc,weekly,,volume_profile,,,,2025-04-13,0,1
84740.0,VP_poc,weekly,,volume_profile,,,,2025-02-23,0,2
84808.0,VP_val,weekly,,volume_profile,,,,2025-03-16,0,2
84851.5,Fib_0.25_weekly,weekly,2025-03-10,fibonacci,2025-01-20,2025-03-10,high_to_low,,0,2
85201.0725,Fib_0.75_weekly,weekly,2025-04-07,fibonacci,2025-03-24,2025-04-07,high_to_low,,0,2
85437.0,VP_val,weekly,,volume_profile,,,,2025-04-13,0,2
85493.0,VP_vah,weekly,,volume_profile,,,,2025-03-23,0,2
85532.0,VP_vah,weekly,,volume_profile,,,,2025-03-02,1,1
85725.5725,Fib_0.25_weekly,weekly,2025-03-24,fibonacci,2025-03-10,2025-03-24,low_to_high,,1,0
86082.5,HTF_Level_weekly,weekly,2025-03-24,htf,,,,,0,3
86129.0,VP_poc,weekly,,volume_profile,,,,2025-03-02,0,3
87280.0,VP_poc,weekly,,volume_profile,,,,2025-03-23,0,1
88035.39199999999,Fib_0.639_weekly,weekly,2025-05-19,fibonacci,2025-04-07,2025-05-19,low_to_high,,0,0
88508.0,VP_val,weekly,,volume_profile,,,,2025-03-23,0,1
88615.0,VP_vah,weekly,,volume_profile,,,,2025-04-20,0,1
88765.43,Fractal_High,weekly,2025-03-24,fractal,,,,,0,1
89598.0,VP_val,weekly,,volume_profile,,,,2025-02-23,0,1
91231.0,Fractal_Low,weekly,2025-02-03,fractal,,,,,1,1
91781.0,VP_vah,weekly,,volume_profile,,,,2025-01-05,1,1
91823.0,VP_val,weekly,,volume_profile,,,,2025-03-02,1,1
92048.0,Fib_0.50_weekly,weekly,2025-04-07,fibonacci,2025-01-20,2025-04-07,high_to_low,,1,0
92910.0,VP_vah,weekly,,volume_profile,,,,2025-04-27,0,1
93097.0,Fib_0.50_weekly,weekly,2025-03-10,fibonacci,2025-01-20,2025-03-10,high_to_low,,0,1
93244.0,Fib_0.50_weekly,weekly,2025-05-19,fibonacci,2025-04-07,2025-05-19,low_to_high,,0,1
93281.0,VP_vah,weekly,,volume_profile,,,,2025-01-12,0,1
93581.0,VP_poc,weekly,,volume_profile,,,,2025-04-20,1,1
94545.07,HTF_Level_weekly,weekly,2025-01-13,htf,,,,,2,0
94624.0,VP_poc,weekly,,volume_profile,,,,2025-01-05,1,0
94870.0,VP_poc,weekly,,volume_profile,,,,2025-04-27,1,0
95006.0,VP_vah,weekly,,volume_profile,,,,2025-02-16,1,0
95758.0,VP_val,weekly,,volume_profile,,,,2025-04-20,1,0
95820.25,Fib_0.25_weekly,weekly,2025-02-03,fibonacci,2025-01-20,2025-02-03,high_to_low,,1,0
95862.0,VP_vah,weekly,,volume_profile,,,,2025-02-09,0,0
95872.0,VP_vah,weekly,,volume_profile,,,,2025-02-02,0,0
96031.0,VP_vah,weekly,,volume_profile,,,,2025-05-04,0,1
96098.0,VP_val,weekly,,volume_profile,,,,2025-04-27,0,1
96118.12,HTF_Level_weekly,weekly,2025-02-17,htf,,,,,0,1
96208.0,VP_poc,weekly,,volume_profile,,,,2025-02-16,0,1
96258.0,HTF_Level_weekly,weekly,2025-02-24,htf,,,,,0,1
96924.12,Fib_0.639_weekly,weekly,2025-04-07,fibonacci,2025-01-20,2025-04-07,high_to_low,,0,1
97402.0,VP_val,weekly,,volume_profile,,,,2025-02-16,0,1
97482.0,VP_poc,weekly,,volume_profile,,,,2025-02-09,0,2
97681.498,Fib_0.639_weekly,weekly,2025-03-10,fibonacci,2025-01-20,2025-03-10,high_to_low,,0,1
97860.0,VP_val,weekly,,volume_profile,,,,2025-01-05,0,1
97909.0,VP_val,weekly,,volume_profile,,,,2025-02-09,0,2
98167.0,VP_poc,weekly,,volume_profile,,,,2025-02-02,0,2
98200.0,Fractal_Low,weekly,2025-06-16,fractal,,,,,0,2
99478.0,VP_poc,weekly,,volume_profile,,,,2025-01-12,2,1
99566.0,VP_vah,weekly,,volume_profile,,,,2025-01-26,1,0
99711.0,VP_val,weekly,,volume_profile,,,,2025-02-02,1,0
100409.5,Fib_0.50_weekly,weekly,2025-02-03,fibonacci,2025-01-20,2025-02-03,high_to_low,,0,1
100818.0,Fib_0.75_weekly,weekly,2025-04-07,fibonacci,2025-01-20,2025-04-07,high_to_low,,1,1
100963.87,HTF_Level_weekly,weekly,2025-06-23,htf,,,,,0,1
101342.5,Fib_0.75_weekly,weekly,2025-03-10,fibonacci,2025-01-20,2025-03-10,high_to_low,,0,2
101645.0,Fib_0.25_weekly,weekly,2025-06-16,fibonacci,2025-05-19,2025-06-16,high_to_low,,1,2
101967.0,VP_vah,weekly,,volume_profile,,,,2025-06-22,1,1
102009.0,VP_poc,weekly,,volume_profile,,,,2025-01-26,1,1
102162.0,VP_vah,weekly,,volume_profile,,,,2025-01-19,1,1
102612.0,Fib_0.25_weekly,weekly,2025-05-19,fibonacci,2025-04-07,2025-05-19,low_to_high,,0,1
102620.01,HTF_Level_weekly,weekly,2025-01-27,htf,,,,,0,1
102875.0,VP_vah,weekly,,volume_profile,,,,2025-05-11,0,2
102961.123,Fib_0.639_weekly,weekly,2025-02-03,fibonacci,2025-01-20,2025-02-03,high_to_low,,0,1
103010.0,VP_vah,weekly,,volume_profile,,,,2025-06-15,0,1
103066.0,VP_vah,weekly,,volume_profile,,,,2025-06-08,1,1
103166.0,VP_poc,weekly,,volume_profile,,,,2025-05-04,1,1
103825.0,VP_val,weekly,,volume_profile,,,,2025-01-12,0,2
103869.0,VP_poc,weekly,,volume_profile,,,,2025-05-11,0,2
103979.0,VP_vah,weekly,,volume_profile,,,,2025-06-01,0,2
104502.0,VP_val,weekly,,volume_profile,,,,2025-05-11,0,1
104559.0,VP_val,weekly,,volume_profile,,,,2025-01-26,0,3
104756.0,VP_poc,weekly,,volume_profile,,,,2025-06-15,0,2
104985.0,VP_val,weekly,,volume_profile,,,,2025-05-04,0,2
104998.75,Fib_0.75_weekly,weekly,2025-02-03,fibonacci,2025-01-20,2025-02-03,high_to_low,,0,2
105090.0,Fib_0.50_weekly,weekly,2025-06-16,fibonacci,2025-05-19,2025-06-16,high_to_low,,0,2
105100.0,VP_poc,weekly,,volume_profile,,,,2025-01-19,0,2
105423.0,VP_poc,weekly,,volume_profile,,,,2025-06-01,0,1
105475.0,VP_poc,weekly,,volume_profile,,,,2025-06-08,0,1
105642.93,HTF_Level_weekly,weekly,2025-06-02,htf,,,,,0,1
105734.01,HTF_Level_weekly,weekly,2025-06-09,htf,,,,,0,1
105865.0,VP_val,weekly,,volume_profile,,,,2025-06-01,0,1
105876.0,VP_vah,weekly,,volume_profile,,,,2025-05-18,0,1
106065.0,VP_vah,weekly,,volume_profile,,,,2025-05-25,0,0
106316.0,VP_val,weekly,,volume_profile,,,,2025-06-15,0,1
106322.0,VP_val,weekly,,volume_profile,,,,2025-01-19,0,1
107005.42,Fib_0.639_weekly,weekly,2025-06-16,fibonacci,2025-05-19,2025-06-16,high_to_low,,1,0
107295.0,VP_poc,weekly,,volume_profile,,,,2025-06-22,0,0
107310.0,VP_vah,weekly,,volume_profile,,,,2025-06-29,0,0
107366.0,VP_poc,weekly,,volume_profile,,,,2025-06-29,0,1
108175.0,VP_val,weekly,,volume_profile,,,,2025-06-22,1,0
108196.0,VP_val,weekly,,volume_profile,,,,2025-06-29,1,0
108535.0,Fib_0.75_weekly,weekly,2025-06-16,fibonacci,2025-05-19,2025-06-16,high_to_low,,1,0
108748.0,VP_val,weekly,,volume_profile,,,,2025-06-08,0,0
109004.2,HTF_Level_weekly,weekly,2025-05-26,htf,,,,,1,1
109588.0,Fractal_High,weekly,2025-01-20,fractal,,,,,0,2
109600.0,VP_poc,weekly,,volume_profile,,,,2025-05-25,0,2
110500.0,VP_val,weekly,,volume_profile,,,,2025-05-25,0,0
110832.0,VP_poc,weekly,,volume_profile,,,,2025-05-18,0,0
111795.0,VP_val,weekly,,volume_profile,,,,2025-05-18,0,0
111980.0,Fractal_High,weekly,2025-05-19,fractal,,,,,0,1
