price_level,level_type,timeframe,created_at,source,anchor_time,completion_time,direction,period
21638.00838,Fib_0.639_daily,daily,2023-01-25,fibonacci,2023-01-18,2023-01-25,low_to_high,
21643.0,VP_vah,daily,,volume_profile,,,,2023-02-11
21644.0,VP_vah,daily,,volume_profile,,,,2022-07-19
21647.0,Fib_0.50_daily,daily,2022-07-30,fibonacci,2022-06-30,2022-07-30,low_to_high,
21647.535,Fib_0.25_daily,daily,2022-08-24,fibonacci,2022-08-23,2022-08-24,low_to_high,
21661.0,VP_vah,daily,,volume_profile,,,,2022-07-08
21668.65,Fib_0.50_daily,daily,2022-09-21,fibonacci,2022-08-15,2022-09-21,high_to_low,
21675.0,VP_val,daily,,volume_profile,,,,2022-06-16
21675.0,VP_vah,daily,,volume_profile,,,,2022-07-18
21676.0,VP_val,daily,,volume_profile,,,,2022-09-11
21684.0,VP_val,daily,,volume_profile,,,,2022-07-09
21685.285,Fib_0.75_daily,daily,2023-11-09,fibonacci,2022-12-19,2023-11-09,low_to_high,
21687.225,Fib_0.75_daily,daily,2023-11-15,fibonacci,2022-12-19,2023-11-15,low_to_high,
21689.0,VP_poc,daily,,volume_profile,,,,2023-02-11
21689.92379,Fib_0.639_daily,daily,2023-01-29,fibonacci,2023-01-18,2023-01-29,low_to_high,
21696.86948,Fib_0.639_daily,daily,2022-11-21,fibonacci,2022-08-15,2022-11-21,high_to_low,
21696.875,Fib_0.75_daily,daily,2022-07-30,fibonacci,2022-07-26,2022-07-30,low_to_high,
21696.942499999997,Fib_0.25_daily,daily,2022-11-09,fibonacci,2022-05-04,2022-11-09,high_to_low,
21702.29373,Fib_0.639_daily,daily,2023-07-13,fibonacci,2022-11-28,2023-07-13,low_to_high,
21710.0,VP_poc,daily,,volume_profile,,,,2022-08-25
21712.0,VP_vah,daily,,volume_profile,,,,2023-02-10
21717.0,VP_poc,daily,,volume_profile,,,,2023-02-14
21723.0,Fractal_High,daily,2022-06-21,fractal,,,,
21724.5,Fib_0.50_daily,daily,2022-07-30,fibonacci,2022-07-03,2022-07-30,low_to_high,
21726.9425,Fib_0.25_daily,daily,2022-09-13,fibonacci,2022-09-07,2022-09-13,low_to_high,
21728.0,VP_val,daily,,volume_profile,,,,2023-02-11
21730.0,VP_val,daily,,volume_profile,,,,2022-06-15
21731.5475,Fib_0.25_daily,daily,2023-01-25,fibonacci,2022-11-21,2023-01-25,low_to_high,
21734.706039999997,Fib_0.639_daily,daily,2023-06-23,fibonacci,2022-12-19,2023-06-23,low_to_high,
21736.0,VP_poc,daily,,volume_profile,,,,2023-03-09
21737.301480000002,Fib_0.639_daily,daily,2022-11-09,fibonacci,2022-08-15,2022-11-09,high_to_low,
21742.0,VP_val,daily,,volume_profile,,,,2022-08-25
21742.809999999998,Fib_0.75_daily,daily,2023-11-09,fibonacci,2022-12-30,2023-11-09,low_to_high,
21743.0,VP_val,daily,,volume_profile,,,,2023-02-13
21744.75,Fib_0.75_daily,daily,2023-11-15,fibonacci,2022-12-30,2023-11-15,low_to_high,
21759.2757,Fib_0.639_daily,daily,2023-07-06,fibonacci,2022-12-19,2023-07-06,low_to_high,
21759.510000000002,Fib_0.75_daily,daily,2022-08-11,fibonacci,2022-07-26,2022-08-11,low_to_high,
21760.0,VP_vah,daily,,volume_profile,,,,2022-06-14
21766.0,VP_vah,daily,,volume_profile,,,,2023-02-12
21768.0,VP_vah,daily,,volume_profile,,,,2022-07-25
21772.27,Fib_0.50_daily,daily,2022-08-11,fibonacci,2022-06-30,2022-08-11,low_to_high,
21773.0,VP_poc,daily,,volume_profile,,,,2022-07-08
21774.545,Fib_0.50_daily,daily,2023-03-10,fibonacci,2023-03-01,2023-03-10,high_to_low,
21774.63,HTF_Level_daily,daily,2023-02-14,htf,,,,
21783.71734,Fib_0.639_daily,daily,2023-06-23,fibonacci,2022-12-30,2023-06-23,low_to_high,
21789.47,Fib_0.50_daily,daily,2022-07-30,fibonacci,2022-07-13,2022-07-30,low_to_high,
21795.725,Fib_0.75_daily,daily,2023-11-24,fibonacci,2022-12-19,2023-11-24,low_to_high,
21796.223850000002,Fib_0.639_daily,daily,2023-02-02,fibonacci,2023-01-18,2023-02-02,low_to_high,
21806.3275,Fib_0.25_daily,daily,2022-11-21,fibonacci,2022-04-26,2022-11-21,high_to_low,
21808.0,VP_poc,daily,,volume_profile,,,,2023-02-12
21808.287,Fib_0.639_daily,daily,2023-07-06,fibonacci,2022-12-30,2023-07-06,low_to_high,
21814.0,VP_vah,daily,,volume_profile,,,,2023-03-13
21832.705,Fib_0.75_daily,daily,2022-08-15,fibonacci,2022-07-26,2022-08-15,low_to_high,
21835.0,VP_val,daily,,volume_profile,,,,2023-03-09
21839.405,Fib_0.25_daily,daily,2023-01-29,fibonacci,2022-11-21,2023-01-29,low_to_high,
21846.0,VP_poc,daily,,volume_profile,,,,2023-02-10
21849.77,Fib_0.50_daily,daily,2022-08-11,fibonacci,2022-07-03,2022-08-11,low_to_high,
21853.25,Fib_0.75_daily,daily,2023-11-24,fibonacci,2022-12-30,2023-11-24,low_to_high,
21861.045,Fib_0.50_daily,daily,2022-09-07,fibonacci,2022-08-15,2022-09-07,high_to_low,
21861.364999999998,Fib_0.25_daily,daily,2023-01-25,fibonacci,2022-11-28,2023-01-25,low_to_high,
21862.02,HTF_Level_daily,daily,2023-02-12,htf,,,,
21869.0919,Fib_0.639_daily,daily,2023-07-13,fibonacci,2022-12-19,2023-07-13,low_to_high,
21874.255,Fib_0.25_daily,daily,2022-08-20,fibonacci,2022-08-15,2022-08-20,high_to_low,
21876.302499999998,Fib_0.25_daily,daily,2023-02-13,fibonacci,2023-02-08,2023-02-13,high_to_low,
21878.83,Fib_0.75_daily,daily,2023-03-22,fibonacci,2023-03-10,2023-03-22,low_to_high,
21887.0,VP_val,daily,,volume_profile,,,,2022-08-26
21888.0,Fractal_High,daily,2022-06-26,fractal,,,,
21889.475,Fib_0.50_daily,daily,2023-01-21,fibonacci,2023-01-18,2023-01-21,low_to_high,
21890.3275,Fib_0.25_daily,daily,2022-11-09,fibonacci,2022-04-26,2022-11-09,high_to_low,
21900.0,Fractal_High,daily,2022-08-24,fractal,,,,
21902.0,VP_val,daily,,volume_profile,,,,2022-08-19
21904.0,VP_val,daily,,volume_profile,,,,2023-02-10
21914.739999999998,Fib_0.50_daily,daily,2022-08-11,fibonacci,2022-07-13,2022-08-11,low_to_high,
21917.0,VP_poc,daily,,volume_profile,,,,2022-07-25
21918.103199999998,Fib_0.639_daily,daily,2023-07-13,fibonacci,2022-12-30,2023-07-13,low_to_high,
21918.66,Fib_0.50_daily,daily,2022-08-15,fibonacci,2022-06-30,2022-08-15,low_to_high,
21926.622499999998,Fib_0.25_daily,daily,2023-01-25,fibonacci,2022-12-19,2023-01-25,low_to_high,
21929.2525,Fib_0.75_daily,daily,2022-09-16,fibonacci,2022-09-13,2022-09-16,high_to_low,
21945.7975,Fib_0.25_daily,daily,2023-01-25,fibonacci,2022-12-30,2023-01-25,low_to_high,
21946.0,VP_val,daily,,volume_profile,,,,2023-02-12
21951.25,Fib_0.25_daily,daily,2023-02-10,fibonacci,2023-02-08,2023-02-10,high_to_low,
21957.0,VP_vah,daily,,volume_profile,,,,2023-03-08
21957.9875,Fib_0.75_daily,daily,2023-03-30,fibonacci,2023-03-10,2023-03-30,low_to_high,
21967.0,VP_vah,daily,,volume_profile,,,,2022-07-23
21969.2225,Fib_0.25_daily,daily,2023-01-29,fibonacci,2022-11-28,2023-01-29,low_to_high,
21971.0,VP_val,daily,,volume_profile,,,,2022-07-08
21971.13,Fractal_Low,daily,2023-03-03,fractal,,,,
21981.0,VP_vah,daily,,volume_profile,,,,2022-09-12
21996.16,Fib_0.50_daily,daily,2022-08-15,fibonacci,2022-07-03,2022-08-15,low_to_high,
22008.0,VP_poc,daily,,volume_profile,,,,2023-03-08
22017.52858,Fib_0.639_daily,daily,2023-03-14,fibonacci,2023-03-10,2023-03-14,low_to_high,
22034.48,Fib_0.25_daily,daily,2023-01-29,fibonacci,2022-12-19,2023-01-29,low_to_high,
22047.0,VP_vah,daily,,volume_profile,,,,2023-02-15
22053.655,Fib_0.25_daily,daily,2023-01-29,fibonacci,2022-12-30,2023-01-29,low_to_high,
22060.25,Fib_0.25_daily,daily,2023-02-02,fibonacci,2022-11-21,2023-02-02,low_to_high,
22061.129999999997,Fib_0.50_daily,daily,2022-08-15,fibonacci,2022-07-13,2022-08-15,low_to_high,
22077.052499999998,Fib_0.25_daily,daily,2023-02-13,fibonacci,2023-02-02,2023-02-13,high_to_low,
22096.0,VP_poc,daily,,volume_profile,,,,2022-07-19
22097.0,VP_val,daily,,volume_profile,,,,2023-02-14
22101.0,VP_poc,daily,,volume_profile,,,,2023-02-15
22111.940000000002,Fib_0.50_daily,daily,2023-01-25,fibonacci,2023-01-18,2023-01-25,low_to_high,
22136.42,HTF_Level_daily,daily,2022-06-15,htf,,,,
22136.6015,Fib_0.639_daily,daily,2022-07-30,fibonacci,2022-07-26,2022-07-30,low_to_high,
22137.0,VP_val,daily,,volume_profile,,,,2023-03-08
22152.0,Fib_0.25_daily,daily,2023-02-10,fibonacci,2023-02-02,2023-02-10,high_to_low,
22155.418850000002,Fib_0.639_daily,daily,2023-02-16,fibonacci,2023-01-18,2023-02-16,low_to_high,
22161.0,VP_val,daily,,volume_profile,,,,2022-07-25
22172.025,Fib_0.50_daily,daily,2023-03-22,fibonacci,2022-11-21,2023-03-22,low_to_high,
22183.0,VP_vah,daily,,volume_profile,,,,2023-03-07
22183.845,Fib_0.50_daily,daily,2023-01-29,fibonacci,2023-01-18,2023-01-29,low_to_high,
22190.0675,Fib_0.25_daily,daily,2023-02-02,fibonacci,2022-11-28,2023-02-02,low_to_high,
22200.0,VP_poc,daily,,volume_profile,,,,2022-07-18
22208.0,VP_poc,daily,,volume_profile,,,,2022-09-13
22227.04644,Fib_0.639_daily,daily,2022-08-11,fibonacci,2022-07-26,2022-08-11,low_to_high,
22255.325,Fib_0.25_daily,daily,2023-02-02,fibonacci,2022-12-19,2023-02-02,low_to_high,
22274.5,Fib_0.25_daily,daily,2023-02-02,fibonacci,2022-12-30,2023-02-02,low_to_high,
22279.0,VP_poc,daily,,volume_profile,,,,2022-07-23
22295.0,VP_vah,daily,,volume_profile,,,,2023-03-03
22300.0,Fractal_Low,daily,2023-01-25,fractal,,,,
22310.0,VP_vah,daily,,volume_profile,,,,2023-03-04
22318.0,VP_poc,daily,,volume_profile,,,,2022-09-12
22325.802499999998,Fib_0.75_daily,daily,2023-02-16,fibonacci,2023-02-13,2023-02-16,low_to_high,
22330.34,Fib_0.50_daily,daily,2023-03-30,fibonacci,2022-11-21,2023-03-30,low_to_high,
22331.075,Fib_0.50_daily,daily,2023-02-02,fibonacci,2023-01-18,2023-02-02,low_to_high,
22332.74002,Fib_0.639_daily,daily,2022-08-15,fibonacci,2022-07-26,2022-08-15,low_to_high,
22334.0,VP_poc,daily,,volume_profile,,,,2023-03-13
22344.0,VP_poc,daily,,volume_profile,,,,2023-03-04
22346.0,VP_poc,daily,,volume_profile,,,,2023-03-03
22346.57,HTF_Level_daily,daily,2023-03-05,htf,,,,
22347.0,VP_vah,daily,,volume_profile,,,,2023-03-06
22351.0,Fib_0.25_daily,daily,2022-11-21,fibonacci,2022-04-21,2022-11-21,high_to_low,
22365.0,VP_vah,daily,,volume_profile,,,,2023-02-09
22365.0,VP_vah,daily,,volume_profile,,,,2023-03-05
22365.66,Fib_0.50_daily,daily,2022-08-28,fibonacci,2022-08-15,2022-08-28,high_to_low,
22380.0,VP_vah,daily,,volume_profile,,,,2023-01-25
22381.0,VP_val,daily,,volume_profile,,,,2023-03-04
22387.0,VP_poc,daily,,volume_profile,,,,2023-03-07
22391.0,VP_poc,daily,,volume_profile,,,,2023-03-06
22393.22149,Fib_0.639_daily,daily,2023-03-10,fibonacci,2023-03-01,2023-03-10,high_to_low,
22395.44,HTF_Level_daily,daily,2022-09-13,htf,,,,
22399.545,Fib_0.50_daily,daily,2023-03-10,fibonacci,2023-02-16,2023-03-10,high_to_low,
22399.545,Fib_0.50_daily,daily,2023-03-10,fibonacci,2023-02-21,2023-03-10,high_to_low,
22400.0,Fractal_Low,daily,2022-08-04,fractal,,,,
22401.535,Fib_0.50_daily,daily,2023-02-13,fibonacci,2023-02-08,2023-02-13,high_to_low,
22407.0,VP_poc,daily,,volume_profile,,,,2023-03-05
22410.0,VP_val,daily,,volume_profile,,,,2023-03-03
22411.8175,Fib_0.75_daily,daily,2023-04-14,fibonacci,2023-03-10,2023-04-14,low_to_high,
22430.24,HTF_Level_daily,daily,2023-03-06,htf,,,,
22431.66,Fib_0.50_daily,daily,2023-03-22,fibonacci,2022-11-28,2023-03-22,low_to_high,
22435.0,Fib_0.25_daily,daily,2022-11-09,fibonacci,2022-04-21,2022-11-09,high_to_low,
22438.0,VP_poc,daily,,volume_profile,,,,2022-06-14
22448.58,HTF_Level_daily,daily,2022-07-24,htf,,,,
22451.5,Fib_0.50_daily,daily,2023-02-10,fibonacci,2023-02-08,2023-02-10,high_to_low,
22454.0,VP_val,daily,,volume_profile,,,,2023-03-06
22458.0,VP_val,daily,,volume_profile,,,,2022-09-12
22464.0,VP_val,daily,,volume_profile,,,,2022-07-18
22465.0,VP_val,daily,,volume_profile,,,,2022-07-27
22467.0,VP_val,daily,,volume_profile,,,,2023-03-05
22472.0,VP_val,daily,,volume_profile,,,,2023-03-07
22478.3475,Fib_0.25_daily,daily,2023-03-03,fibonacci,2023-03-01,2023-03-03,high_to_low,
22491.620000000003,Fib_0.50_daily,daily,2022-07-26,fibonacci,2022-07-20,2022-07-26,high_to_low,
22500.0,Fractal_Low,daily,2023-01-30,fractal,,,,
22519.0,VP_vah,daily,,volume_profile,,,,2023-01-21
22519.802499999998,Fib_0.75_daily,daily,2023-06-23,fibonacci,2023-03-10,2023-06-23,low_to_high,
22527.37,Fractal_High,daily,2022-07-08,fractal,,,,
22536.8175,Fib_0.75_daily,daily,2023-07-06,fibonacci,2023-03-10,2023-07-06,low_to_high,
22556.0,VP_vah,daily,,volume_profile,,,,2022-07-24
22562.175,Fib_0.50_daily,daily,2023-03-22,fibonacci,2022-12-19,2023-03-22,low_to_high,
22567.95,Fib_0.25_daily,daily,2023-01-25,fibonacci,2023-01-21,2023-01-25,high_to_low,
22577.13,HTF_Level_daily,daily,2022-07-25,htf,,,,
22583.72,HTF_Level_daily,daily,2022-06-16,htf,,,,
22589.975,Fib_0.50_daily,daily,2023-03-30,fibonacci,2022-11-28,2023-03-30,low_to_high,
22600.525,Fib_0.50_daily,daily,2023-03-22,fibonacci,2022-12-30,2023-03-22,low_to_high,
22612.0,VP_poc,daily,,volume_profile,,,,2023-01-21
22612.8675,Fib_0.75_daily,daily,2023-07-13,fibonacci,2023-03-10,2023-07-13,low_to_high,
22613.055,Fib_0.25_daily,daily,2022-07-20,fibonacci,2022-06-18,2022-07-20,low_to_high,
22619.0,VP_poc,daily,,volume_profile,,,,2023-01-25
22622.41,HTF_Level_daily,daily,2022-08-05,htf,,,,
22625.244,Fib_0.639_daily,daily,2023-10-24,fibonacci,2022-11-21,2023-10-24,low_to_high,
22628.13,Fractal_Low,daily,2023-02-06,fractal,,,,
22630.6375,Fib_0.25_daily,daily,2023-01-21,fibonacci,2023-01-18,2023-01-21,low_to_high,
22631.94,HTF_Level_daily,daily,2023-01-25,htf,,,,
22653.51226,Fib_0.639_daily,daily,2022-09-21,fibonacci,2022-08-15,2022-09-21,high_to_low,
22664.69,Fractal_Low,daily,2022-08-10,fractal,,,,
22668.0,VP_vah,daily,,volume_profile,,,,2023-01-23
22673.0,VP_vah,daily,,volume_profile,,,,2022-06-13
22678.0,VP_vah,daily,,volume_profile,,,,2023-02-06
22687.25,Fib_0.50_daily,daily,2022-07-30,fibonacci,2022-07-26,2022-07-30,low_to_high,
22691.0,VP_poc,daily,,volume_profile,,,,2023-02-09
22693.56427,Fib_0.639_daily,daily,2023-02-13,fibonacci,2023-02-08,2023-02-13,high_to_low,
22698.0,VP_val,daily,,volume_profile,,,,2022-07-23
22703.0,VP_vah,daily,,volume_profile,,,,2022-07-21
22706.02,HTF_Level_daily,daily,2023-01-23,htf,,,,
22709.0,VP_vah,daily,,volume_profile,,,,2023-01-22
22711.92,Fib_0.25_daily,daily,2022-08-04,fibonacci,2022-08-03,2022-08-04,high_to_low,
22715.0,VP_poc,daily,,volume_profile,,,,2022-07-24
22715.135000000002,Fib_0.75_daily,daily,2023-01-29,fibonacci,2023-01-25,2023-01-29,low_to_high,
22720.489999999998,Fib_0.50_daily,daily,2023-03-30,fibonacci,2022-12-19,2023-03-30,low_to_high,
22722.0,Fractal_Low,daily,2023-02-25,fractal,,,,
22729.0,Fib_0.75_daily,daily,2023-12-05,fibonacci,2022-11-21,2023-12-05,low_to_high,
22729.639,Fib_0.639_daily,daily,2023-02-10,fibonacci,2023-02-08,2023-02-10,high_to_low,
22735.0,VP_vah,daily,,volume_profile,,,,2022-08-02
22744.0,VP_poc,daily,,volume_profile,,,,2023-01-23
22758.58373,Fib_0.639_daily,daily,2023-02-16,fibonacci,2023-02-13,2023-02-16,low_to_high,
22758.84,Fib_0.50_daily,daily,2023-03-30,fibonacci,2022-12-30,2023-03-30,low_to_high,
22760.0,VP_val,daily,,volume_profile,,,,2023-01-25
22762.52,HTF_Level_daily,daily,2023-02-07,htf,,,,
22777.489999999998,Fib_0.75_daily,daily,2022-11-21,fibonacci,2022-08-15,2022-11-21,high_to_low,
22781.0,VP_vah,daily,,volume_profile,,,,2022-08-04
22782.0,Fib_0.75_daily,daily,2023-12-08,fibonacci,2022-11-21,2023-12-08,low_to_high,
22783.35,HTF_Level_daily,daily,2023-01-22,htf,,,,
22788.75,Fib_0.75_daily,daily,2023-02-02,fibonacci,2023-01-25,2023-02-02,low_to_high,
22790.8475,Fib_0.25_daily,daily,2023-03-03,fibonacci,2023-02-16,2023-03-03,high_to_low,
22790.8475,Fib_0.25_daily,daily,2023-03-03,fibonacci,2023-02-21,2023-03-03,high_to_low,
22791.0,VP_val,daily,,volume_profile,,,,2022-09-13
22792.42145,Fib_0.639_daily,daily,2022-09-07,fibonacci,2022-08-15,2022-09-07,high_to_low,
22799.0,Fractal_High,daily,2022-09-13,fractal,,,,
22803.0,VP_val,daily,,volume_profile,,,,2022-07-24
22803.035,Fib_0.50_daily,daily,2023-02-13,fibonacci,2023-02-02,2023-02-13,high_to_low,
22805.489999999998,Fib_0.75_daily,daily,2022-11-09,fibonacci,2022-08-15,2022-11-09,high_to_low,
22806.5,Fib_0.25_daily,daily,2023-02-16,fibonacci,2022-11-21,2023-02-16,low_to_high,
22812.52,Fib_0.50_daily,daily,2022-08-11,fibonacci,2022-07-26,2022-08-11,low_to_high,
22817.0,VP_vah,daily,,volume_profile,,,,2023-01-24
22827.38,HTF_Level_daily,daily,2023-01-31,htf,,,,
22828.575,Fib_0.50_daily,daily,2023-02-16,fibonacci,2023-01-18,2023-02-16,low_to_high,
22834.0975,Fib_0.75_daily,daily,2023-02-08,fibonacci,2023-02-06,2023-02-08,low_to_high,
22835.9,Fib_0.50_daily,daily,2023-01-25,fibonacci,2023-01-21,2023-01-25,high_to_low,
22853.0,Fib_0.50_daily,daily,2023-02-10,fibonacci,2023-02-02,2023-02-10,high_to_low,
22861.0,VP_vah,daily,,volume_profile,,,,2023-02-07
22861.25,Fib_0.75_daily,daily,2022-08-08,fibonacci,2022-08-04,2022-08-08,low_to_high,
22864.0,VP_poc,daily,,volume_profile,,,,2023-02-06
22864.055,Fib_0.25_daily,daily,2022-07-20,fibonacci,2022-06-30,2022-07-20,low_to_high,
22865.0,VP_vah,daily,,volume_profile,,,,2022-08-09
22865.135000000002,Fib_0.25_daily,daily,2023-01-30,fibonacci,2023-01-29,2023-01-30,high_to_low,
22873.0,VP_poc,daily,,volume_profile,,,,2022-08-02
22874.0,VP_vah,daily,,volume_profile,,,,2023-01-31
22875.0,VP_poc,daily,,volume_profile,,,,2023-01-22
22879.745389999996,Fib_0.639_daily,daily,2023-11-02,fibonacci,2022-11-21,2023-11-02,low_to_high,
22887.2725,Fib_0.75_daily,daily,2023-03-10,fibonacci,2023-03-01,2023-03-10,high_to_low,
22891.0,VP_vah,daily,,volume_profile,,,,2022-08-07
22891.0,VP_vah,daily,,volume_profile,,,,2023-01-27
22896.0,VP_poc,daily,,volume_profile,,,,2022-08-04
22897.0,VP_val,daily,,volume_profile,,,,2023-01-23
22899.45494,Fib_0.639_daily,daily,2023-01-29,fibonacci,2023-01-25,2023-01-29,low_to_high,
22902.805,Fib_0.25_daily,daily,2022-07-20,fibonacci,2022-07-03,2022-07-20,low_to_high,
22904.0,VP_poc,daily,,volume_profile,,,,2023-01-24
22906.5,Fib_0.25_daily,daily,2022-07-30,fibonacci,2022-06-18,2022-07-30,low_to_high,
22908.0,VP_val,daily,,volume_profile,,,,2022-06-14
22913.23456,Fib_0.639_daily,daily,2023-03-22,fibonacci,2023-03-10,2023-03-22,low_to_high,
22915.0,VP_vah,daily,,volume_profile,,,,2023-02-01
22917.81,HTF_Level_daily,daily,2023-01-24,htf,,,,
22924.0,VP_vah,daily,,volume_profile,,,,2023-02-08
22925.54707,Fib_0.639_daily,daily,2023-02-08,fibonacci,2023-02-06,2023-02-08,low_to_high,
22926.7675,Fib_0.75_daily,daily,2023-02-13,fibonacci,2023-02-08,2023-02-13,high_to_low,
22932.0,VP_val,daily,,volume_profile,,,,2023-02-09
22933.0,VP_val,daily,,volume_profile,,,,2023-01-22
22935.29,Fib_0.25_daily,daily,2022-07-20,fibonacci,2022-07-13,2022-07-20,low_to_high,
22936.3175,Fib_0.25_daily,daily,2023-02-16,fibonacci,2022-11-28,2023-02-16,low_to_high,
22938.75,Fib_0.75_daily,daily,2023-02-02,fibonacci,2023-01-30,2023-02-02,low_to_high,
22940.0,VP_vah,daily,,volume_profile,,,,2023-01-28
22944.0,VP_poc,daily,,volume_profile,,,,2022-07-21
22947.0,VP_vah,daily,,volume_profile,,,,2023-02-25
22948.0,VP_poc,daily,,volume_profile,,,,2023-01-27
22951.75,Fib_0.75_daily,daily,2023-02-10,fibonacci,2023-02-08,2023-02-10,high_to_low,
22954.21,HTF_Level_daily,daily,2022-08-07,htf,,,,
22957.05753,Fib_0.639_daily,daily,2023-10-24,fibonacci,2022-11-28,2023-10-24,low_to_high,
22958.0,VP_vah,daily,,volume_profile,,,,2023-01-26
22958.91,Fib_0.50_daily,daily,2022-08-15,fibonacci,2022-07-26,2022-08-15,low_to_high,
22961.0,VP_vah,daily,,volume_profile,,,,2022-08-05
22963.0,VP_vah,daily,,volume_profile,,,,2023-01-30
22964.335,Fib_0.25_daily,daily,2023-01-25,fibonacci,2023-01-18,2023-01-25,low_to_high,
22967.0,Fib_0.25_daily,daily,2022-08-04,fibonacci,2022-07-30,2022-08-04,high_to_low,
22967.98,Fib_0.50_daily,daily,2023-03-14,fibonacci,2023-03-10,2023-03-14,low_to_high,
22977.0,VP_poc,daily,,volume_profile,,,,2023-02-07
22980.0,VP_val,daily,,volume_profile,,,,2023-02-06
22984.8802,Fib_0.639_daily,daily,2023-01-25,fibonacci,2023-01-21,2023-01-25,high_to_low,
22985.565000000002,Fib_0.50_daily,daily,2023-03-03,fibonacci,2023-03-01,2023-03-03,high_to_low,
22986.61,Fib_0.50_daily,daily,2022-08-20,fibonacci,2022-08-15,2022-08-20,high_to_low,
22987.0,VP_poc,daily,,volume_profile,,,,2023-02-25
22987.88336,Fib_0.639_daily,daily,2022-07-26,fibonacci,2022-07-20,2022-07-26,high_to_low,
22992.0,VP_vah,daily,,volume_profile,,,,2023-02-05
22995.0,VP_poc,daily,,volume_profile,,,,2023-01-28
23000.0,VP_poc,daily,,volume_profile,,,,2022-08-07
23001.575,Fib_0.25_daily,daily,2023-02-16,fibonacci,2022-12-19,2023-02-16,low_to_high,
23005.0,VP_poc,daily,,volume_profile,,,,2023-01-26
23005.755,Fib_0.639_daily,daily,2023-02-02,fibonacci,2023-01-25,2023-02-02,low_to_high,
23009.65,HTF_Level_daily,daily,2023-01-27,htf,,,,
23010.0,VP_vah,daily,,volume_profile,,,,2022-07-28
23020.0,VP_vah,daily,,volume_profile,,,,2022-08-03
23020.75,Fib_0.25_daily,daily,2023-02-16,fibonacci,2022-12-30,2023-02-16,low_to_high,
23021.4,HTF_Level_daily,daily,2023-01-29,htf,,,,
23023.84,Fib_0.50_daily,daily,2022-08-04,fibonacci,2022-08-03,2022-08-04,high_to_low,
23025.125,Fib_0.25_daily,daily,2022-06-15,fibonacci,2022-06-06,2022-06-15,high_to_low,
23027.53799,Fib_0.639_daily,daily,2023-03-30,fibonacci,2023-03-10,2023-03-30,low_to_high,
23029.635000000002,Fib_0.75_daily,daily,2022-08-11,fibonacci,2022-08-04,2022-08-11,low_to_high,
23034.8475,Fib_0.25_daily,daily,2023-02-06,fibonacci,2023-02-02,2023-02-06,high_to_low,
23040.065000000002,Fib_0.50_daily,daily,2023-02-08,fibonacci,2023-02-06,2023-02-08,low_to_high,
23041.5,Fib_0.75_daily,daily,2023-03-01,fibonacci,2023-02-25,2023-03-01,low_to_high,
23051.0,VP_val,daily,,volume_profile,,,,2023-01-28
23053.0,VP_vah,daily,,volume_profile,,,,2022-07-22
23053.0,VP_poc,daily,,volume_profile,,,,2022-08-09
23059.767499999998,Fib_0.25_daily,daily,2022-08-10,fibonacci,2022-08-08,2022-08-10,high_to_low,
23060.0,VP_val,daily,,volume_profile,,,,2023-01-24
23060.42,HTF_Level_daily,daily,2023-01-26,htf,,,,
23063.0,VP_vah,daily,,volume_profile,,,,2023-02-26
23066.045,Fib_0.639_daily,daily,2022-08-08,fibonacci,2022-08-04,2022-08-08,low_to_high,
23072.1925,Fib_0.25_daily,daily,2023-01-29,fibonacci,2023-01-18,2023-01-29,low_to_high,
23074.0,VP_val,daily,,volume_profile,,,,2022-08-02
23074.16,HTF_Level_daily,daily,2023-01-28,htf,,,,
23076.9075,Fib_0.75_daily,daily,2024-01-02,fibonacci,2022-11-21,2024-01-02,low_to_high,
23080.0,VP_val,daily,,volume_profile,,,,2023-02-15
23087.0,VP_vah,daily,,volume_profile,,,,2022-08-01
23087.0,VP_poc,daily,,volume_profile,,,,2023-02-01
23091.0,VP_vah,daily,,volume_profile,,,,2022-08-10
23094.405,Fib_0.25_daily,daily,2022-08-11,fibonacci,2022-06-18,2022-08-11,low_to_high,
23095.0,VP_vah,daily,,volume_profile,,,,2023-01-29
23097.0,VP_val,daily,,volume_profile,,,,2022-07-19
23102.83,Fib_0.75_daily,daily,2022-08-15,fibonacci,2022-08-04,2022-08-15,low_to_high,
23103.85,Fib_0.75_daily,daily,2023-01-25,fibonacci,2023-01-21,2023-01-25,high_to_low,
23111.0,VP_val,daily,,volume_profile,,,,2023-02-07
23118.4525,Fib_0.75_daily,daily,2023-12-05,fibonacci,2022-11-28,2023-12-05,low_to_high,
23123.8557,Fib_0.639_daily,daily,2023-10-24,fibonacci,2022-12-19,2023-10-24,low_to_high,
23124.0,VP_poc,daily,,volume_profile,,,,2023-01-31
23126.0,VP_val,daily,,volume_profile,,,,2023-01-21
23128.0,VP_val,daily,,volume_profile,,,,2023-02-25
23130.27,Fib_0.50_daily,daily,2023-01-29,fibonacci,2023-01-25,2023-01-29,low_to_high,
23133.555,Fib_0.639_daily,daily,2023-02-02,fibonacci,2023-01-30,2023-02-02,low_to_high,
23141.57,HTF_Level_daily,daily,2023-03-01,htf,,,,
23150.0,VP_vah,daily,,volume_profile,,,,2022-08-06
23151.0,VP_val,daily,,volume_profile,,,,2023-01-26
23151.32,HTF_Level_daily,daily,2022-08-10,htf,,,,
23156.0,VP_poc,daily,,volume_profile,,,,2022-08-05
