open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,bearish_fractal,bullish_fractal
2024-11-15 23:00:00,91208.0,91450.0,90866.72,91032.07,1182.96557,2024-11-15 23:59:59.999,107822343.43936200,144875,611.36336000,55722198.89270370,0,False,False
2024-11-16 00:00:00,91032.08,91348.5,90850.0,91000.0,1330.88177,2024-11-16 00:59:59.999,121160603.25521030,277586,696.21670000,63383467.91146270,0,False,True
2024-11-16 01:00:00,91000.0,91442.11,90942.42,91249.29,919.75125,2024-11-16 01:59:59.999,83925696.44753710,231352,503.85016000,45978460.50150250,0,False,False
2024-11-16 02:00:00,91249.3,91709.06,91151.51,91405.54,1116.54026,2024-11-16 02:59:59.999,102136684.26676480,220081,569.24574000,52068616.51069570,0,True,False
2024-11-16 03:00:00,91405.54,91597.08,91053.48,91252.03,882.78064,2024-11-16 03:59:59.999,80604362.44796640,208407,450.12950000,41104419.68398540,0,False,False
2024-11-16 04:00:00,91252.04,91400.0,91064.24,91269.69,674.33101,2024-11-16 04:59:59.999,61492869.01085360,170902,304.97251000,27810606.80398070,0,False,False
2024-11-16 05:00:00,91269.7,91779.66,91144.74,91350.34,837.02267,2024-11-16 05:59:59.999,76560610.98122930,183130,488.06435000,44644225.91478250,0,True,False
2024-11-16 06:00:00,91350.34,91447.74,91149.76,91192.0,799.84039,2024-11-16 06:59:59.999,73016111.34450150,188136,411.38949000,37556001.63079380,0,False,False
2024-11-16 07:00:00,91192.0,91388.45,91068.19,91117.53,717.08105,2024-11-16 07:59:59.999,65407379.61221020,123131,315.52965000,28779203.89809260,0,False,False
2024-11-16 08:00:00,91117.52,91430.0,91025.11,91425.98,991.0455,2024-11-16 08:59:59.999,90461250.47867980,123120,612.54657000,55918808.67155950,0,False,True
2024-11-16 09:00:00,91425.98,91428.0,91199.18,91235.24,723.99711,2024-11-16 09:59:59.999,66114733.92335950,125380,347.98231000,31776067.09874820,0,False,False
2024-11-16 10:00:00,91235.23,91598.13,91220.15,91393.93,1068.90218,2024-11-16 10:59:59.999,97753412.02597350,161693,596.19586000,54528795.58830660,0,True,False
2024-11-16 11:00:00,91393.94,91423.33,90993.15,91169.69,1188.75818,2024-11-16 11:59:59.999,108401233.02810070,190891,536.93220000,48964058.25477010,0,False,False
2024-11-16 12:00:00,91169.69,91320.0,90500.0,90894.74,1543.84482,2024-11-16 12:59:59.999,140291682.13345220,261061,674.53647000,61302832.35061480,0,False,True
2024-11-16 13:00:00,90894.75,91190.0,90684.21,90755.99,838.5499,2024-11-16 13:59:59.999,76260368.77171100,166479,485.38732000,44146550.96684310,0,False,False
2024-11-16 14:00:00,90756.0,91074.22,90608.8,90968.0,856.47747,2024-11-16 14:59:59.999,77853421.96243810,185890,468.47885000,42589697.41490700,0,False,False
2024-11-16 15:00:00,90968.01,91016.93,90056.17,90521.2,2183.32434,2024-11-16 15:59:59.999,197545913.47738580,308218,960.09731000,86893668.37966540,0,False,True
2024-11-16 16:00:00,90521.2,90865.48,90186.64,90612.65,1292.44473,2024-11-16 16:59:59.999,117084829.54061430,228998,750.82916000,68037416.88609660,0,False,False
2024-11-16 17:00:00,90612.64,91000.0,90505.39,90904.03,693.43545,2024-11-16 17:59:59.999,62984904.14232650,140662,357.15097000,32437596.31166770,0,False,False
2024-11-16 18:00:00,90904.02,91396.03,90840.0,91303.04,840.12951,2024-11-16 18:59:59.999,76605368.15019130,135106,470.45507000,42890189.81140000,0,True,False
2024-11-16 19:00:00,91303.04,91332.0,90949.61,91100.24,640.3715,2024-11-16 19:59:59.999,58341078.00593510,114611,301.10022000,27430592.99404800,0,False,False
2024-11-16 20:00:00,91100.23,91181.82,90670.6,90752.01,672.80452,2024-11-16 20:59:59.999,61151476.64815430,140867,292.15766000,26553785.54193350,0,False,False
2024-11-16 21:00:00,90752.01,91067.67,90702.0,90993.5,519.9409,2024-11-16 21:59:59.999,47282380.36339180,106223,269.44034000,24503077.62738120,0,False,False
2024-11-16 22:00:00,90993.49,91000.0,90300.0,90328.39,697.50998,2024-11-16 22:59:59.999,63240185.46126360,73085,262.45551000,23795705.38892380,0,False,True
2024-11-16 23:00:00,90328.39,90651.98,90328.0,90586.92,688.11176,2024-11-16 23:59:59.999,62281956.42559660,174446,371.16974000,33592854.86078470,0,False,False
2024-11-17 00:00:00,90587.98,90888.0,90576.0,90808.0,501.8679,2024-11-17 00:59:59.999,45547040.04404700,174897,249.28650000,22623712.48994630,0,False,False
2024-11-17 01:00:00,90808.0,90876.81,90001.0,90272.74,1256.20862,2024-11-17 01:59:59.999,113499021.00704730,252993,508.50039000,45949870.48327810,0,False,False
2024-11-17 02:00:00,90272.73,90272.74,89364.0,90024.01,2502.31411,2024-11-17 02:59:59.999,224597399.14251920,466897,1113.52480000,99931033.46740840,0,False,True
2024-11-17 03:00:00,90024.02,90247.86,89775.37,90247.86,690.33334,2024-11-17 03:59:59.999,62147929.73976420,207651,326.28952000,29377530.16710900,0,False,False
2024-11-17 04:00:00,90247.86,90681.37,90158.56,90576.0,1106.20149,2024-11-17 04:59:59.999,100041516.70770360,276968,539.99061000,48836952.99579870,0,False,False
2024-11-17 05:00:00,90576.01,90888.0,90374.45,90470.13,676.89936,2024-11-17 05:59:59.999,61345057.45719850,188655,313.12016000,28383540.46817910,0,True,False
2024-11-17 06:00:00,90470.13,90769.99,90369.72,90645.44,518.74589,2024-11-17 06:59:59.999,46994470.65513640,123299,273.59848000,24787152.98607270,0,False,False
2024-11-17 07:00:00,90645.44,90666.67,90368.0,90550.8,672.2689,2024-11-17 07:59:59.999,60857867.09643350,126357,350.97970000,31776311.32786150,0,False,True
2024-11-17 08:00:00,90550.8,91050.01,90478.99,90985.11,1120.60865,2024-11-17 08:59:59.999,101673305.91670180,208487,648.86010000,58879028.71545610,0,False,False
2024-11-17 09:00:00,90985.11,91449.99,90968.8,91295.24,1069.2219,2024-11-17 09:59:59.999,97531713.19523110,235608,674.23828000,61500396.16459000,0,True,False
2024-11-17 10:00:00,91295.24,91330.88,90882.74,91056.0,541.78681,2024-11-17 10:59:59.999,49383188.35338130,156541,247.59736000,22573996.52295320,0,False,False
2024-11-17 11:00:00,91055.99,91076.0,90508.0,90684.19,1197.47782,2024-11-17 11:59:59.999,108652693.74545830,233930,635.74174000,57684637.18672130,0,False,False
2024-11-17 12:00:00,90684.19,91189.88,90632.0,91080.68,972.81942,2024-11-17 12:59:59.999,88466751.53904910,183251,582.93638000,53015296.89796870,0,False,False
2024-11-17 13:00:00,91080.68,91112.0,90310.0,90504.01,1124.65301,2024-11-17 13:59:59.999,101962644.66564340,219474,495.20847000,44894724.06503900,0,False,False
2024-11-17 14:00:00,90504.02,90765.96,89925.91,90310.91,1342.19407,2024-11-17 14:59:59.999,121175238.76634240,228752,677.40062000,61153545.79004330,0,False,True
2024-11-17 15:00:00,90310.92,90587.99,90114.5,90260.01,727.14765,2024-11-17 15:59:59.999,65705913.32927210,162349,367.50401000,33210301.15056670,0,False,False
2024-11-17 16:00:00,90260.01,90523.45,90076.29,90446.92,733.62749,2024-11-17 16:59:59.999,66248309.50088550,146669,432.85633000,39091582.74524920,0,False,False
2024-11-17 17:00:00,90446.91,90640.18,90150.23,90578.66,731.60128,2024-11-17 17:59:59.999,66165671.74952490,130751,404.67468000,36599248.84261050,0,True,False
2024-11-17 18:00:00,90578.66,90616.78,89832.44,89936.0,852.41957,2024-11-17 18:59:59.999,76809749.11551240,192552,402.45119000,36259875.51434470,0,False,False
2024-11-17 19:00:00,89936.0,90140.0,89664.34,90044.0,794.74329,2024-11-17 19:59:59.999,71455021.32661210,170660,350.05478000,31476075.85787010,0,False,False
2024-11-17 20:00:00,90044.0,90212.13,89500.0,89636.0,984.0257,2024-11-17 20:59:59.999,88335657.55148500,199962,456.89030000,41018750.18893160,0,False,False
2024-11-17 21:00:00,89636.0,89748.02,89002.08,89137.98,1208.84489,2024-11-17 21:59:59.999,108078533.58608250,217975,520.84648000,46580515.62108350,0,False,False
2024-11-17 22:00:00,89137.97,89647.84,88722.0,89556.0,1526.58089,2024-11-17 22:59:59.999,136227593.55670550,231170,733.81694000,65507433.38096680,0,False,True
2024-11-17 23:00:00,89556.0,89863.99,89316.98,89855.99,1014.96404,2024-11-17 23:59:59.999,90969437.06265770,194871,546.41445000,48983307.64384530,0,False,False
2024-11-18 00:00:00,89855.98,90120.74,89617.96,89940.0,744.60437,2024-11-18 00:59:59.999,66936510.73442300,259530,402.92357000,36222677.05125820,0,False,False
2024-11-18 01:00:00,89940.0,90935.44,89894.38,90747.57,1089.21916,2024-11-18 01:59:59.999,98639660.69801340,308345,573.66035000,51937773.16706570,0,True,False
2024-11-18 02:00:00,90747.57,90847.61,90405.01,90493.89,733.42403,2024-11-18 02:59:59.999,66459013.07609440,211779,388.43094000,35202411.57261810,0,False,False
2024-11-18 03:00:00,90493.88,90676.92,90300.0,90668.58,684.98496,2024-11-18 03:59:59.999,61971041.41885630,155386,314.46737000,28454044.37724090,0,False,False
2024-11-18 04:00:00,90668.58,90700.0,90438.85,90441.3,440.84819,2024-11-18 04:59:59.999,39923818.37852990,108465,178.23553000,16141777.02827080,0,False,False
2024-11-18 05:00:00,90441.3,90809.36,90441.29,90615.71,706.34235,2024-11-18 05:59:59.999,64000291.43223170,117703,290.90470000,26359390.39819640,0,False,False
2024-11-18 06:00:00,90615.72,92079.3,90615.71,92061.84,2850.16791,2024-11-18 06:59:59.999,260381896.94011590,322968,1810.22468000,165471045.91700080,0,False,False
2024-11-18 07:00:00,92061.84,92300.0,91415.79,91719.9,2381.3064,2024-11-18 07:59:59.999,218716632.60700590,329282,1002.98575000,92141489.93089860,0,True,False
2024-11-18 08:00:00,91719.9,92141.13,91555.54,91810.61,1210.88132,2024-11-18 08:59:59.999,111220715.66358270,214675,664.48902000,61030675.53013140,0,False,False
2024-11-18 09:00:00,91810.6,92211.99,91640.0,91710.6,1098.76634,2024-11-18 09:59:59.999,100961674.90133990,239853,520.05026000,47786448.48344210,0,False,False
2024-11-18 10:00:00,91710.59,92016.0,91680.0,91769.42,1099.18688,2024-11-18 10:59:59.999,100987794.13159000,185757,505.65892000,46465334.31238760,0,False,False
2024-11-18 11:00:00,91769.43,91816.01,90051.1,90275.13,3079.76212,2024-11-18 11:59:59.999,279810918.12576010,453341,1378.76165000,125274467.43956620,0,False,False
2024-11-18 12:00:00,90275.13,90757.58,90100.5,90517.13,1724.96027,2024-11-18 12:59:59.999,156101659.29728190,263667,801.68875000,72538084.25754970,0,False,False
2024-11-18 13:00:00,90517.14,90595.98,89376.9,89502.23,2600.74405,2024-11-18 13:59:59.999,233561387.77262530,383233,1113.22837000,99954236.46621660,0,False,True
2024-11-18 14:00:00,89502.23,91053.58,89436.29,90308.01,3049.73206,2024-11-18 14:59:59.999,275325652.82285980,451637,1620.13024000,146272520.94777160,0,False,False
2024-11-18 15:00:00,90308.0,92594.0,90242.61,92309.51,5498.53658,2024-11-18 15:59:59.999,503831120.20157710,561007,3247.87368000,297505617.33793100,0,True,False
2024-11-18 16:00:00,92309.51,92584.95,91121.23,91403.12,3213.18996,2024-11-18 16:59:59.999,295267528.40966580,465519,1583.38785000,145557250.62413160,0,False,False
2024-11-18 17:00:00,91403.12,92149.85,90904.25,91564.69,2525.68968,2024-11-18 17:59:59.999,231110046.59701520,377081,1331.76058000,121871070.55639710,0,False,False
2024-11-18 18:00:00,91564.69,91660.9,90100.0,90356.8,2030.63341,2024-11-18 18:59:59.999,184546593.95898230,356859,938.81512000,85272483.65980670,0,False,False
2024-11-18 19:00:00,90356.8,90640.0,89667.66,90608.26,2185.28321,2024-11-18 19:59:59.999,196847303.16983540,383991,966.13671000,87042245.75519270,0,False,True
2024-11-18 20:00:00,90608.26,91924.04,90412.0,91473.42,3550.12502,2024-11-18 20:59:59.999,324400234.19453360,457774,1829.54128000,167203818.23080900,0,False,False
2024-11-18 21:00:00,91473.43,91980.0,91144.08,91276.33,1649.50066,2024-11-18 21:59:59.999,151195423.45933010,226527,883.07851000,80944247.41958950,0,True,False
2024-11-18 22:00:00,91276.33,91461.01,91001.0,91148.02,848.76047,2024-11-18 22:59:59.999,77452500.86690370,103431,507.46821000,46309844.57803630,0,False,False
2024-11-18 23:00:00,91148.02,91220.0,90224.02,90464.08,1548.38508,2024-11-18 23:59:59.999,140260531.80374060,223315,774.96894000,70199439.27480230,0,False,True
2024-11-19 00:00:00,90464.07,91228.58,90357.0,91042.94,1152.06439,2024-11-19 00:59:59.999,104509830.02741310,176262,695.51421000,63099917.89915550,0,False,False
2024-11-19 01:00:00,91042.95,91241.46,90616.0,90714.26,692.68474,2024-11-19 01:59:59.999,62993597.93773180,136859,317.11870000,28846902.48098520,0,False,False
2024-11-19 02:00:00,90714.27,91271.65,90702.73,91236.0,895.46765,2024-11-19 02:59:59.999,81576746.97979240,115961,470.05079000,42822136.36267300,0,False,False
2024-11-19 03:00:00,91236.0,91529.0,91163.9,91428.0,835.04934,2024-11-19 03:59:59.999,76287676.77640110,110512,467.43654000,42709269.34876730,0,False,False
2024-11-19 04:00:00,91428.0,91816.28,91248.01,91528.0,1005.5469,2024-11-19 04:59:59.999,92025639.04547610,141302,508.53787000,46552497.07713590,0,False,False
2024-11-19 05:00:00,91528.0,91891.8,91238.09,91877.0,968.00577,2024-11-19 05:59:59.999,88637125.50437280,108267,501.17451000,45896694.04011260,0,False,False
2024-11-19 06:00:00,91877.0,91980.0,91598.5,91959.11,951.70937,2024-11-19 06:59:59.999,87382890.75921850,120901,473.04061000,43437018.87188040,0,False,False
2024-11-19 07:00:00,91959.11,92000.0,91600.0,91620.01,968.54265,2024-11-19 07:59:59.999,88935255.09312210,105126,387.56373000,35593233.69239020,0,True,False
2024-11-19 08:00:00,91620.0,91781.0,91400.03,91780.99,766.0414,2024-11-19 08:59:59.999,70179627.92886570,109748,368.19716000,33735829.73689730,0,False,False
2024-11-19 09:00:00,91780.99,91950.0,91200.0,91694.38,1510.11782,2024-11-19 09:59:59.999,138147706.85743810,191570,806.75546000,73818161.70798880,0,False,True
2024-11-19 10:00:00,91694.37,91916.24,91485.04,91750.77,780.59382,2024-11-19 10:59:59.999,71585846.64651690,193823,382.94851000,35120499.55679150,0,False,False
2024-11-19 11:00:00,91750.78,91842.89,91524.0,91652.02,674.19361,2024-11-19 11:59:59.999,61806570.38262580,125489,410.71547000,37651048.28580500,0,False,False
2024-11-19 12:00:00,91652.01,92500.0,91652.01,92467.99,3004.42435,2024-11-19 12:59:59.999,277042518.96576380,242372,1775.93611000,163731921.81171740,0,False,False
2024-11-19 13:00:00,92467.99,92788.0,91044.15,91142.28,4201.52317,2024-11-19 13:59:59.999,386733201.54743810,466190,2148.96425000,197950690.24591890,0,True,False
2024-11-19 14:00:00,91142.27,92381.0,90975.8,91824.0,3721.67107,2024-11-19 14:59:59.999,340874682.77765650,535025,1737.77350000,159207069.80556710,0,False,True
2024-11-19 15:00:00,91824.0,92446.0,91500.0,92391.99,2896.00963,2024-11-19 15:59:59.999,266570786.84081540,413357,1493.32068000,137501208.66567030,0,False,False
2024-11-19 16:00:00,92391.99,92628.9,92147.12,92553.79,1569.18552,2024-11-19 16:59:59.999,145016238.64562630,240807,765.12708000,70719676.36940870,0,False,False
2024-11-19 17:00:00,92553.78,93265.8,92339.26,92853.76,3497.84889,2024-11-19 17:59:59.999,324668167.08717710,348956,2153.18526000,199890796.33173020,0,False,False
2024-11-19 18:00:00,92853.75,93856.0,92711.5,93646.15,4048.37561,2024-11-19 18:59:59.999,378328083.87846514,466387,2081.25076400,194519875.22634424,0,False,False
2024-11-19 19:00:00,93646.16,93905.51,93060.0,93227.87,2335.36728,2024-11-19 19:59:59.999,218425900.99317090,325061,1034.61779000,96779042.63529310,0,True,False
2024-11-19 20:00:00,93227.87,93571.08,92165.05,92458.0,2443.65539,2024-11-19 20:59:59.999,227104272.57522600,343405,1070.79686000,99537848.87328390,0,False,False
2024-11-19 21:00:00,92457.99,92748.0,91800.0,92196.82,2004.44288,2024-11-19 21:59:59.999,184774167.40975930,283669,842.39160000,77648806.85092380,0,False,False
2024-11-19 22:00:00,92196.82,92424.25,91320.0,91826.19,1602.60407,2024-11-19 22:59:59.999,147125995.12730350,191328,641.52511000,58912087.71626900,0,False,True
2024-11-19 23:00:00,91826.19,92333.77,91585.3,92310.79,1134.9215,2024-11-19 23:59:59.999,104375973.06223750,155412,593.91016000,54619404.52346340,0,False,False
2024-11-20 00:00:00,92310.8,92418.68,92000.0,92044.19,764.92352,2024-11-20 00:59:59.999,70524056.20298570,132271,346.84783000,31978466.72821550,0,False,False
2024-11-20 01:00:00,92044.18,92284.53,91720.0,91976.79,1087.89177,2024-11-20 01:59:59.999,100026576.79448620,150691,462.48743000,42532236.12784660,0,False,False
2024-11-20 02:00:00,91976.79,92028.74,91580.0,91748.0,902.70195,2024-11-20 02:59:59.999,82868798.12090230,158635,422.82508000,38814258.80076510,0,False,False
2024-11-20 03:00:00,91748.0,92066.66,91500.0,92039.99,1340.70675,2024-11-20 03:59:59.999,123027344.76604280,163185,614.89203000,56452098.75189790,0,False,True
2024-11-20 04:00:00,92039.99,92271.71,91850.0,92121.21,761.92254,2024-11-20 04:59:59.999,70182551.91985880,120039,406.70317000,37467306.00034250,0,False,False
2024-11-20 05:00:00,92121.21,92516.0,91958.56,92505.47,752.93639,2024-11-20 05:59:59.999,69502439.73723880,111485,407.00678000,37574066.64256310,0,False,False
2024-11-20 06:00:00,92505.47,92654.93,92352.59,92372.95,756.29573,2024-11-20 06:59:59.999,69988554.61132990,111963,365.02486000,33782168.25104830,0,False,False
2024-11-20 07:00:00,92372.95,92851.09,92300.0,92850.38,1206.02389,2024-11-20 07:59:59.999,111769796.85872480,188554,696.67506000,64574254.16365660,0,False,False
2024-11-20 08:00:00,92850.38,93333.33,92720.0,93200.0,1862.07171,2024-11-20 08:59:59.999,173307518.58616200,180686,1053.52103000,98059598.77950010,0,False,False
2024-11-20 09:00:00,93200.0,93669.98,92970.0,93100.01,2098.04798,2024-11-20 09:59:59.999,195668105.15541870,191097,879.94541000,82086037.83973700,0,True,False
2024-11-20 10:00:00,93100.01,93520.0,93009.98,93278.5,1040.10863,2024-11-20 10:59:59.999,97075897.73643470,166673,512.40605000,47823878.80612940,0,False,False
2024-11-20 11:00:00,93278.5,93614.98,92808.0,93454.65,1216.52056,2024-11-20 11:59:59.999,113414999.73756130,261786,518.49805000,48343317.90890830,0,False,True
2024-11-20 12:00:00,93454.65,93750.0,93314.49,93531.95,1707.24079,2024-11-20 12:59:59.999,159727352.11542390,362121,822.68066000,76975989.58153260,0,False,False
2024-11-20 13:00:00,93531.95,94585.23,93531.94,94382.88,3912.450982,2024-11-20 13:59:59.999,368517475.56617220,539038,2137.51791200,201308217.53985710,0,False,False
2024-11-20 14:00:00,94382.87,94750.0,93828.0,94627.41,3797.49185,2024-11-20 14:59:59.999,358437332.99810318,730860,1749.85656000,165207997.16518758,0,False,False
2024-11-20 15:00:00,94627.41,94807.62,94050.0,94739.97,3285.36081,2024-11-20 15:59:59.999,310567885.36124660,641417,1560.87133000,147574494.18251230,0,False,False
2024-11-20 16:00:00,94739.98,94831.97,93316.0,94048.0,4089.13579,2024-11-20 16:59:59.999,384133820.35902660,688413,1924.61075000,180755510.70960860,0,True,False
2024-11-20 17:00:00,94048.0,94338.99,93594.31,93916.34,2014.91043,2024-11-20 17:59:59.999,189463274.53263260,560989,852.20493000,80138648.21942390,0,False,False
2024-11-20 18:00:00,93916.34,94272.35,93138.0,93684.0,3071.47167,2024-11-20 18:59:59.999,287973848.05666880,658957,1472.53221000,138088203.85266520,0,False,True
2024-11-20 19:00:00,93684.0,94000.0,93240.12,94000.0,1585.58901,2024-11-20 19:59:59.999,148495139.05003300,355608,721.92038000,67606362.85352740,0,False,False
2024-11-20 20:00:00,94000.0,94599.98,93801.45,94271.99,2158.5685,2024-11-20 20:59:59.999,203448585.47377420,400606,1157.93458000,109169045.24224530,0,True,False
2024-11-20 21:00:00,94271.99,94500.0,93900.01,94365.92,1238.86975,2024-11-20 21:59:59.999,116738498.72103640,261751,627.01140000,59079122.58978310,0,False,False
2024-11-20 22:00:00,94365.92,94490.0,93933.62,94160.55,783.67613,2024-11-20 22:59:59.999,73828014.15439050,107494,365.53027000,34435622.95343130,0,False,False
2024-11-20 23:00:00,94160.56,94286.56,93770.07,94286.56,768.28158,2024-11-20 23:59:59.999,72244448.03041500,121668,345.80420000,32521800.55687730,0,False,True
2024-11-21 00:00:00,94286.56,94925.66,94194.62,94709.61,1763.85139,2024-11-21 00:59:59.999,167018515.86249060,190806,1006.85479000,95354171.55627510,0,False,False
2024-11-21 01:00:00,94709.62,94977.0,94596.0,94702.49,1081.29502,2024-11-21 01:59:59.999,102515450.65141190,165705,444.88664000,42180039.13587310,0,False,False
2024-11-21 02:00:00,94702.48,94757.57,94040.0,94404.13,1830.66755,2024-11-21 02:59:59.999,172710925.33078250,253311,756.16346000,71337152.36935990,0,False,True
2024-11-21 03:00:00,94404.14,95904.0,94400.0,95798.12,4663.243545,2024-11-21 03:59:59.999,444707587.59394329,353975,2921.84079500,278623857.62126369,0,False,False
2024-11-21 04:00:00,95798.12,97662.36,95798.11,97554.22,6002.610885,2024-11-21 04:59:59.999,580350759.94273577,600662,3158.63325500,305353814.43325867,0,False,False
2024-11-21 05:00:00,97554.22,97852.0,96692.0,97328.0,3455.114864,2024-11-21 05:59:59.999,336564540.65434904,382333,1578.32605400,153755795.56052454,0,True,False
2024-11-21 06:00:00,97328.01,97400.0,96800.01,97004.02,2285.57976,2024-11-21 06:59:59.999,222066594.62982010,375581,979.16676000,95139133.68860590,0,False,False
2024-11-21 07:00:00,97004.03,97384.62,96912.0,96912.01,1476.87831,2024-11-21 07:59:59.999,143443795.59948640,253716,667.43374000,64829056.12449670,0,False,False
2024-11-21 08:00:00,96912.01,97155.01,96723.96,97107.99,1545.04117,2024-11-21 08:59:59.999,149754157.72090830,224409,827.94150000,80254847.13672760,0,False,True
2024-11-21 09:00:00,97107.99,97699.76,97024.0,97613.24,2081.15425,2024-11-21 09:59:59.999,202811591.27067310,278432,1240.40109000,120884189.97119940,0,False,False
2024-11-21 10:00:00,97613.24,97787.49,97272.18,97756.0,2493.73347,2024-11-21 10:59:59.999,243304213.35719490,255782,1611.49321000,157248132.22987670,0,False,False
2024-11-21 11:00:00,97756.0,98384.86,97729.77,97974.99,3928.97214,2024-11-21 11:59:59.999,385232495.95255282,466606,2366.96825000,232070522.00256202,0,True,False
2024-11-21 12:00:00,97975.0,98250.0,97300.0,97317.93,3107.00439,2024-11-21 12:59:59.999,304003071.95665100,591351,1325.27963000,129705802.63752340,0,False,False
2024-11-21 13:00:00,97317.93,97743.85,97019.94,97512.01,3423.76352,2024-11-21 13:59:59.999,333589481.94337460,453588,1403.45395000,136751756.05434960,0,False,False
2024-11-21 14:00:00,97512.01,97681.43,96521.73,97042.86,4537.05169,2024-11-21 14:59:59.999,440938063.25419020,674067,1846.21837000,179435506.67041540,0,False,False
2024-11-21 15:00:00,97042.85,97124.29,95600.0,96672.0,5782.29938,2024-11-21 15:59:59.999,557722548.47464430,851649,2824.94432000,272508479.58720470,0,False,True
2024-11-21 16:00:00,96672.0,97400.0,96276.69,97147.99,3483.6233,2024-11-21 16:59:59.999,337815196.05272070,553302,1777.73945000,172403051.49938720,0,False,False
2024-11-21 17:00:00,97147.99,98055.99,96927.42,98048.65,2134.39526,2024-11-21 17:59:59.999,208122102.60261870,340742,1174.47040000,114570054.90243540,0,False,False
2024-11-21 18:00:00,98048.65,98437.5,97668.0,98280.01,3337.47257,2024-11-21 18:59:59.999,327419037.98378930,394075,1888.44286000,185291924.51422280,0,False,False
2024-11-21 19:00:00,98280.02,98988.0,97721.96,97829.83,4054.290003,2024-11-21 19:59:59.999,399230383.47964590,489890,2195.91669300,216335310.51579280,0,True,False
2024-11-21 20:00:00,97829.84,98686.86,97608.18,98118.16,2217.62903,2024-11-21 20:59:59.999,217760072.05110080,340860,1142.29206000,112164652.14457780,0,False,False
2024-11-21 21:00:00,98118.16,98200.0,97533.18,97973.8,2003.47663,2024-11-21 21:59:59.999,196091816.10185130,260464,904.73804000,88547076.88023500,0,False,True
2024-11-21 22:00:00,97973.81,98430.23,97850.0,98356.0,1163.29668,2024-11-21 22:59:59.999,114131679.71247200,131133,628.48413000,61662604.13612410,0,False,False
2024-11-21 23:00:00,98355.99,98723.65,98305.34,98317.12,1375.91567,2024-11-21 23:59:59.999,135503826.14624800,166166,751.97378000,74060358.94623560,0,True,False
2024-11-22 00:00:00,98317.12,98516.0,97841.57,97987.57,1445.05716,2024-11-22 00:59:59.999,141883862.34748970,204011,640.64937000,62911180.34101460,0,False,False
2024-11-22 01:00:00,97987.56,98377.26,97840.0,98081.6,1287.82116,2024-11-22 01:59:59.999,126280337.00981260,173365,645.50432000,63294066.96667410,0,False,True
2024-11-22 02:00:00,98081.61,98779.62,98039.55,98617.46,1767.59711,2024-11-22 02:59:59.999,173989586.45684210,210033,936.41604000,92184373.27521120,0,False,False
2024-11-22 03:00:00,98617.46,99299.99,98422.33,98836.5,3031.999473,2024-11-22 03:59:59.999,299772030.85821622,294625,1666.41231300,164783374.56487862,0,True,False
2024-11-22 04:00:00,98836.49,99100.0,98666.67,98797.21,1252.78507,2024-11-22 04:59:59.999,123871350.60983020,198195,594.37423000,58770776.72579230,0,False,False
2024-11-22 05:00:00,98797.21,98988.0,98517.21,98790.97,1249.93318,2024-11-22 05:59:59.999,123505571.11731930,153828,601.13531000,59410570.69721130,0,False,False
2024-11-22 06:00:00,98790.97,99030.31,98624.41,98999.99,1140.73557,2024-11-22 06:59:59.999,112738885.94433820,146600,534.89085000,52867730.25230740,0,False,False
2024-11-22 07:00:00,99000.0,99419.99,98875.82,99173.7,2989.41178,2024-11-22 07:59:59.999,296575002.32367227,297961,1499.84486000,148786770.31743347,0,True,False
2024-11-22 08:00:00,99173.7,99267.19,98750.0,98815.79,1967.24513,2024-11-22 08:59:59.999,194723519.64015610,249734,738.54479000,73112105.15629240,0,False,False
2024-11-22 09:00:00,98815.79,98847.79,98358.0,98702.0,1915.68673,2024-11-22 09:59:59.999,188859784.63318080,254900,863.43890000,85126836.69254290,0,False,False
2024-11-22 10:00:00,98702.01,98768.0,98256.41,98400.0,1328.09623,2024-11-22 10:59:59.999,130759694.85325030,240327,781.41395000,76943387.57554830,0,False,False
2024-11-22 11:00:00,98400.0,98937.0,98219.84,98870.38,1079.71994,2024-11-22 11:59:59.999,106519353.79155480,226368,473.35940000,46717692.39536530,0,False,False
2024-11-22 12:00:00,98870.39,98949.0,98492.0,98621.04,999.27938,2024-11-22 12:59:59.999,98646682.26677700,225230,408.77929000,40352697.12204080,0,True,False
2024-11-22 13:00:00,98621.05,98628.87,97344.9,97763.54,3839.86087,2024-11-22 13:59:59.999,375955783.07738280,643936,1601.96892000,156859869.94105480,0,False,False
2024-11-22 14:00:00,97763.54,98147.41,97122.11,97296.0,3335.17223,2024-11-22 14:59:59.999,325506871.99697240,692038,1424.98982000,139087368.77678720,0,False,True
2024-11-22 15:00:00,97296.0,98770.0,97155.68,98664.0,3089.62303,2024-11-22 15:59:59.999,303400930.24026250,669807,1634.22193000,160489065.03873360,0,False,False
2024-11-22 16:00:00,98663.99,99010.0,98220.0,98865.3,2350.90254,2024-11-22 16:59:59.999,231829310.13265510,455130,1355.72948000,133727878.16627260,0,False,False
2024-11-22 17:00:00,98865.3,99275.0,98753.66,98801.87,1981.76744,2024-11-22 17:59:59.999,196213731.18698300,368168,942.51626000,93317531.46221460,0,False,False
