timestamp,open,high,low,close,volume,nearest_support_distance_pct,nearest_resistance_distance_pct,nearest_support_strength,nearest_resistance_strength,levels_in_zone_0_5pct,daily_levels_in_zone_0_5pct,weekly_levels_in_zone_0_5pct,monthly_levels_in_zone_0_5pct,HTF_level_in_zone_0_5pct,VP_poc_in_zone_0_5pct,Fib_0_618_in_zone_0_5pct,Fractal_High_in_zone_0_5pct,Fractal_Low_in_zone_0_5pct,confluence_strength_zone_0_5pct,levels_in_zone_1_0pct,daily_levels_in_zone_1_0pct,weekly_levels_in_zone_1_0pct,monthly_levels_in_zone_1_0pct,HTF_level_in_zone_1_0pct,VP_poc_in_zone_1_0pct,Fib_0_618_in_zone_1_0pct,Fractal_High_in_zone_1_0pct,Fractal_Low_in_zone_1_0pct,confluence_strength_zone_1_0pct,levels_in_zone_1_5pct,daily_levels_in_zone_1_5pct,weekly_levels_in_zone_1_5pct,monthly_levels_in_zone_1_5pct,HTF_level_in_zone_1_5pct,VP_poc_in_zone_1_5pct,Fib_0_618_in_zone_1_5pct,Fractal_High_in_zone_1_5pct,Fractal_Low_in_zone_1_5pct,confluence_strength_zone_1_5pct,levels_in_zone_2_0pct,daily_levels_in_zone_2_0pct,weekly_levels_in_zone_2_0pct,monthly_levels_in_zone_2_0pct,HTF_level_in_zone_2_0pct,VP_poc_in_zone_2_0pct,Fib_0_618_in_zone_2_0pct,Fractal_High_in_zone_2_0pct,Fractal_Low_in_zone_2_0pct,confluence_strength_zone_2_0pct,volume_ma_20_ratio,volume_ma_50_ratio,volume_spike,volume_percentile_20,volume_trend_5,body_ratio,upper_wick_ratio,lower_wick_ratio,is_bullish,price_change_pct,gap_pct,price_vs_ma20_pct,price_vs_ma50_pct,ma20_vs_ma50_pct,volatility_14d,price_range_14d_pct,hour_of_day,day_of_week,hour_normalized,day_normalized,session_asian,session_european,session_american,hours_since_last_bullish_fractal,hours_since_last_bearish_fractal,fractal_direction
2025-01-05 04:00:00,98187.97,98522.76,98187.96,98357.46,238.65677,999.0,0.6297946286941499,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,0.6630337365846246,0.488708511420076,0,20.0,-0.12545335250519488,0.5062425328554694,0.4937275985662906,2.9868578240028846e-05,1,0.17262809004281174,1.0184548079786269e-05,0.31206158552692487,0.6480013777712486,0.33489471448844516,0.2175940808719927,1.2876517059265573,4,6,0.17391304347826086,1.0,1,0,0,3.0,7.0,0
2025-01-05 05:00:00,98357.46,98500.0,98264.78,98358.98,212.64998,999.0,0.6282395364409102,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,0.5961663748249993,0.43814453111538165,0,10.0,-0.05502956200239204,0.0064620355411509015,0.5995238500127684,0.3940141144460807,1,0.0015453835428339878,0.0,0.29052690732960973,0.6209201737400295,0.32943616570656725,0.22135680262634644,1.2873495956617227,5,6,0.21739130434782608,1.0,1,0,0,4.0,1.0,0
2025-01-05 06:00:00,98358.98,98500.0,98304.82,98451.47,149.6113,999.0,0.5337045754624103,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,0.44828884352670967,0.30880793659017164,0,0.0,0.0008248626669354827,0.4738702735936497,0.24864227892202365,0.2774874474843267,1,0.09403310201061992,0.0,0.3506266836191042,0.6888244118216942,0.3370160599682595,0.18812398648622153,1.2508510333629392,6,6,0.2608695652173913,1.0,1,0,0,5.0,2.0,0
2025-01-05 07:00:00,98451.48,98464.84,98268.77,98268.77,118.31169,999.0,0.7206155119271356,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,0.36438925302055547,0.2453775258336815,0,0.0,-0.007682698657866539,0.9318610700260055,0.06813892997399448,0.0,0,-0.18557366385692067,1.0157288656798432e-05,0.13061211938040918,0.46830984754873417,0.337257229353303,0.18846382994619054,1.1099545056651423,7,6,0.30434782608695654,1.0,1,0,0,6.0,3.0,0
2025-01-05 08:00:00,98268.77,98268.78,97777.77,97861.04,511.7393,999.0,1.140259698854631,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.6161297741035527,1.0701391250310637,0,85.0,-0.08897379384036513,0.8303904197470822,2.0366183977437154e-05,0.16958921406894037,0,-0.4149131000622176,0.0,-0.3041125221884222,0.020705680913542895,0.32580902915805526,0.1821487972544177,0.883783538836403,8,6,0.34782608695652173,1.0,0,1,0,7.0,4.0,0
2025-01-05 09:00:00,97861.04,97943.02,97637.93,97652.2,341.13546,999.0,1.3565592992272641,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.0483828984887353,0.7095376214861404,0,70.0,0.1835248309738155,0.6845193221671931,0.26870759448034187,0.046773083352465036,0,-0.21340463988528685,0.0,-0.5154958956740854,-0.2196980936998742,0.2973305286459672,0.21563047591698684,1.0182498442123942,9,6,0.391304347826087,1.0,0,1,0,8.0,5.0,0
2025-01-05 10:00:00,97652.21,97776.68,97600.0,97737.48,331.79062,999.0,1.2681215026211108,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.0391552245997935,0.6960580445979547,0,70.0,0.23214219278021492,0.4826239529091742,0.22187004754357392,0.29550599954725193,1,0.08733034176393245,1.024042470042992e-05,-0.41233961441586353,-0.16006713142950071,0.2533170093660326,0.21259889551265435,1.1609817751092137,10,6,0.43478260869565216,1.0,0,1,0,9.0,6.0,0
2025-01-05 11:00:00,97737.48,97822.16,97615.13,97641.63,186.71771,999.0,1.367531451492564,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,0.5845775154556972,0.3952208668271886,0,15.0,0.20211589949601472,0.462976380234709,0.4090228469304354,0.12800077283485556,0,-0.09806882682057208,0.0,-0.4949194505857994,-0.2907252930694489,0.2052097806352187,0.16769300678464855,1.200344885194616,11,6,0.4782608695652174,1.0,0,1,0,10.0,7.0,0
2025-01-05 12:00:00,97641.62,97956.66,97569.04,97770.01,316.47526,999.0,1.2344276123118008,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.0843655788750812,0.6796954121375056,0,65.0,-0.014478348376840092,0.3312264589030394,0.4815283009132758,0.18724524018368477,1,0.13148080383335478,-1.0241533257190836e-05,-0.3632613262728911,-0.18179306127195155,0.18212987239092596,0.16026921544166997,0.9404134548081311,12,6,0.5217391304347826,1.0,0,1,0,11.0,8.0,0
2025-01-05 13:00:00,97770.01,98018.96,97680.18,97689.96,281.94319,999.0,1.3173820523623891,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.0108362615368442,0.6065442428296898,0,60.0,-0.16143115030950342,0.2362890371331991,0.7348426707597905,0.028868292107010453,0,-0.08187582265767218,0.0,-0.4481577327386247,-0.2896107762076396,0.15926069565377085,0.1653971622686207,0.9724239212112962,13,6,0.5652173913043478,1.0,0,1,0,12.0,9.0,1
2025-01-05 14:00:00,97689.96,97967.08,97276.79,97855.06,776.65874,999.0,1.1464404600027895,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,2.769374555820622,1.6828793786038436,1,100.0,-0.04584848860772917,0.23917483956016938,0.16227962160831355,0.5985455388315171,1,0.1690040614204277,0.0,-0.2633289078769253,-0.140102773328713,0.1235514813146239,0.15992000743240695,0.9727998004286075,14,6,0.6086956521739131,1.0,0,1,0,13.0,10.0,0
2025-01-05 15:00:00,97855.06,98281.89,97702.3,98028.98,492.23074,999.0,0.966989557577777,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.6011795551931316,1.0488897117951597,0,85.0,0.26007848855962934,0.30007419037595423,0.4363601856484843,0.2635656239755615,1,0.17773225012584762,0.0,-0.08064166284504093,0.013122331574101743,0.09383966828805843,0.1692401806741161,1.2712283725007163,15,6,0.6521739130434783,1.0,0,1,0,1.0,11.0,2
2025-01-05 16:00:00,98028.98,98332.54,97937.82,98035.17,454.56381,999.0,0.9606144407155159,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.4407498012935802,0.9743799891458289,0,80.0,0.2607585609301352,0.0156820024321102,0.7533694770977033,0.23094852047018655,1,0.006314459254806414,0.0,-0.06734064257214509,-0.011659557588058856,0.05571860625156827,0.1763668510916442,1.271315972276075,16,6,0.6956521739130435,1.0,0,0,1,2.0,12.0,0
2025-01-05 17:00:00,98035.17,98078.94,97673.57,97731.08,358.65597,999.0,1.2747531286874163,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.1344541808170523,0.8009371195545015,0,75.0,0.10475700307201301,0.7501541801317315,0.10797542985421855,0.14187039001404994,0,-0.31018460007770327,0.0,-0.34867839494257463,-0.34252608051527106,0.006173841277977874,0.17345658056473004,1.271494183120288,17,6,0.7391304347826086,1.0,0,0,1,3.0,1.0,1
2025-01-05 18:00:00,97731.09,97927.98,97577.46,97918.91,301.29033,999.0,1.0804858836766054,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,0.9805633351507589,0.7119059110565478,0,60.0,-0.035673779149866185,0.5358324774620923,0.025875841606734864,0.4382916809311728,1,0.19219065214464195,1.0232159508276497e-05,-0.1250103629614933,-0.15526437085906086,-0.030291875881554936,0.1907560625657787,1.271917767501033,18,6,0.782608695652174,1.0,0,0,1,4.0,2.0,0
2025-01-05 19:00:00,97918.91,98109.0,97854.99,98079.63,306.85684,999.0,0.9148484756722662,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,0.9968009817359631,0.7843106407095207,0,60.0,-0.22747163223268005,0.6327309948427403,0.11562536907994153,0.2516436360773181,1,0.16413581401181973,0.0,0.06435137411227282,0.0075823734657917,-0.05673249250798409,0.1924434820145705,1.2490832061841257,19,6,0.8260869565217391,1.0,0,0,1,1.0,3.0,0
2025-01-05 20:00:00,98079.64,98678.0,98024.0,98275.71,680.46167,999.0,0.7135028584377534,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,2.191552991071178,1.784176746085547,1,95.0,-0.1369204412030829,0.2998012232416009,0.6151223241590116,0.0850764525993875,1,0.1999191881127628,1.0195797022033331e-05,0.2716047615439989,0.20642077849667573,-0.06500741979979005,0.19938757458716938,1.2493377665901961,20,6,0.8695652173913043,1.0,0,0,1,2.0,4.0,0
2025-01-05 21:00:00,98275.71,98522.46,98216.58,98496.52,327.78368,999.0,0.4877228149786403,0.0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,0.9879122719579896,0.8654965030425972,0,60.0,0.09515442557823757,0.7218843991107438,0.0848044984961486,0.19331110239310761,1,0.22468420731836755,0.0,0.49370629297141877,0.4367357698881725,-0.05669063783672073,0.2059513632925288,1.4313233773909513,21,6,0.9130434782608695,1.0,0,0,1,3.0,5.0,0
2025-01-05 22:00:00,98496.52,98745.45,98344.0,98695.21,407.85275,999.0,0.28542418623963317,0.0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.2127091838618858,1.120873613375668,0,75.0,0.08035923209156237,0.49493087557604626,0.1251463445011609,0.37992277992279283,1,0.20172286289911798,0.0,0.6772685553666544,0.6412995373277689,-0.03572704996372116,0.20861090950369948,1.4310855671854448,22,6,0.9565217391304348,1.0,0,0,1,4.0,6.0,2
2025-01-05 23:00:00,98695.21,98836.85,98322.72,98363.61,469.68089,999.0,0.6235029397558741,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.3522566350205392,1.3226569851062246,0,80.0,0.05781208519262092,0.6449730612880066,0.27549452473109554,0.07953241398089791,0,-0.33598388412163654,0.0,0.31507783033853887,0.2953127682126917,-0.01970298239640064,0.17242083076683862,1.4990614480067606,23,6,1.0,1.0,0,0,1,5.0,7.0,0
2025-01-06 00:00:00,98363.61,98773.48,98190.75,98217.23,494.23065,999.0,0.7734691764367694,0.0,0.34273588549645506,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.360567412271659,1.3947524364809745,0,85.0,0.012094844769548325,0.2511969522763641,0.7033617627374568,0.04544128498617904,0,-0.14881519700222942,0.0,0.15682296452895617,0.14420152105363737,-0.012601681145366127,0.18966537782263596,1.5915279637322925,0,0,0.0,0.0,1,0,0,6.0,1.0,1
2025-01-06 01:00:00,98217.23,98816.28,97920.0,98759.43,567.37864,999.0,0.22021188255137814,0.0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.5088572149262316,1.5853714135784027,0,90.0,-0.04843779330238354,0.6049448832953963,0.06342883920204166,0.3316262775025621,1,0.5520416326137452,0.0,0.7169315485753401,0.6986643352404951,-0.018137182153960627,0.19665613943192234,1.5909717747331051,1,0,0.043478260869565216,0.0,1,0,0,7.0,2.0,0
2025-01-06 02:00:00,98759.42,99333.0,98649.97,98815.39,1613.41986,999.0,0.16345631991130538,0.0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,4.097382131126591,4.445343358549735,1,100.0,0.12474330168103671,0.08194369207794865,0.757814444460714,0.1602418634613374,1,0.056662943477910316,-1.0125615340997119e-05,0.7534275173383843,0.7436995644636875,-0.009655207881660218,0.23566333105408058,1.589677381488062,2,0,0.08695652173913043,0.0,1,0,0,1.0,3.0,0
2025-01-06 03:00:00,98815.39,99235.99,98759.55,99037.57,522.19415,0.06124948340312014,999.0,0.34273588549645506,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.1182872008283213,1.3531444990514019,0,80.0,0.3531017068948132,0.46633364117203946,0.41646377298295123,0.11720258584500931,1,0.22484351880816095,0.0,0.9612338597341292,0.9524018438821625,-0.008747927807852602,0.235293146068241,2.093653664829946,3,0,0.13043478260869565,0.0,1,0,0,2.0,4.0,0
2025-01-06 04:00:00,99037.57,99500.88,99037.57,99466.09,645.5066,0.4918058003486344,999.0,0.34273588549645506,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.3250592375993375,1.6529686990737842,0,85.0,0.16692769521202025,0.9249098875482759,0.07509011245172417,0.0,1,0.43268428334821774,0.0,1.358358313609011,1.3685915395138597,0.010096084896310722,0.23371113027849696,2.091603669087519,4,0,0.17391304347826086,0.0,1,0,0,3.0,5.0,2
2025-01-06 05:00:00,99466.09,99892.0,99400.0,99600.0,939.38016,0.6255923694779082,999.0,0.34273588549645506,0.0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.9021900590922134,2.3718989623066773,0,95.0,0.033487574809772616,0.27217479674797457,0.5934959349593496,0.13432926829267583,1,0.1346287966079731,0.0,1.4118819811892436,1.4810362509823973,0.06819148648279799,0.24992182353232792,1.9542404234299329,5,0,0.21739130434782608,0.0,1,0,0,4.0,6.0,0
2025-01-06 06:00:00,99600.0,99763.99,99382.31,99512.21,803.84933,0.5379239391829433,999.0,0.34273588549645506,0.0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.534785269347631,1.9637720058004555,0,90.0,-0.026109668508611194,0.2300094319848875,0.42965311255502514,0.34033745546008737,0,-0.08814257028111808,0.0,1.2221213871830223,1.3626706982397474,0.13885236658804273,0.2493809679973316,2.3489495096943442,6,0,0.2608695652173913,0.0,1,0,0,5.0,1.0,0
2025-01-06 07:00:00,99512.21,99529.87,99161.14,99318.7,555.89718,0.3441345889545409,999.0,0.34273588549645506,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.015603415220673,1.3256907637029063,0,65.0,-0.13283179058137,0.5248013451577346,0.047894123071052355,0.42730453177121314,0,-0.1944585493579223,0.0,0.934181860938881,1.1344268435087532,0.1983916438196901,0.2537554594837196,2.3464371481468604,7,0,0.30434782608695654,0.0,1,0,0,6.0,2.0,0
2025-01-06 08:00:00,99318.7,99625.69,99000.0,99043.49,674.33231,0.06722299466628422,999.0,0.34273588549645506,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.1917882839559144,1.5850053370423007,0,75.0,0.032558411863489845,0.43985040515269674,0.4906423308667297,0.06950726398057357,0,-0.27709786777313017,0.0,0.568793253611097,0.8296981863408467,0.25942931628085486,0.24066127113076813,2.343742682259545,8,0,0.34782608695652173,0.0,0,1,0,7.0,3.0,0
2025-01-06 09:00:00,99043.49,99250.0,98942.46,98999.99,447.39111,0.023313133667995062,999.0,0.34273588549645506,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,0.7664634080044366,1.0292116773141935,0,30.0,-0.0450172228496299,0.1414450152825678,0.6714898874943066,0.18706509722312556,0,-0.04392010014994423,0.0,0.4596715389527799,0.7666213362715751,0.30554529257023977,0.26097353102400983,2.061034611891947,9,0,0.391304347826087,0.0,0,1,0,8.0,4.0,1
2025-01-06 10:00:00,99000.0,99057.95,98709.28,98767.96,525.86727,999.0,0.2115564602123979,0.0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,0.8883181620170547,1.2101377125226247,0,55.00000000000001,-0.16275123006047898,0.6655003298247476,0.16620299997131208,0.1682966702039403,0,-0.23437376104785348,1.0101011116022648e-05,0.15764837274837773,0.5155523414881856,0.35734062705608516,0.2618537619722362,1.9939316098358,10,0,0.43478260869565216,0.0,0,1,0,9.0,5.0,0
2025-01-06 11:00:00,98767.96,99410.23,98712.0,99259.99,667.86775,0.2851904377584581,999.0,0.34273588549645506,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.152606603496299,1.5213547026368057,0,75.0,-0.11047483966879422,0.7046818383627196,0.21517265084569778,0.08014551079158262,1,0.4981676243996523,0.0,0.6100317476071768,0.9985702992601456,0.38618271449080394,0.2704853608240446,1.993222984096235,11,0,0.4782608695652174,0.0,0,1,0,1.0,6.0,0
2025-01-06 12:00:00,99259.99,99713.13,99142.43,99157.12,624.14409,0.18174186583877372,999.0,0.34273588549645506,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.0610670436200478,1.4220095486893973,0,65.0,0.013142938386712096,0.18025232171019415,0.7940073593831963,0.025740318906609477,0,-0.10363692359832989,0.0,0.44309851465352496,0.86168099678207,0.41673593140645554,0.29401026921658135,1.992124915468363,12,0,0.5217391304347826,0.0,0,1,0,2.0,7.0,0
2025-01-06 13:00:00,99157.12,99575.85,98909.82,99492.51,631.22473,0.5182299652506417,999.0,0.34273588549645506,0.0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1,1,0,0,0,0,0,1,0,0.34273588549645506,1.057855788889377,1.4191646408783933,0,65.0,0.020427965817541922,0.5035659054396949,0.12512949867124784,0.37130459588905723,1,0.3382409654495809,0.0,0.7256008638229687,1.1746833863973516,0.4458474496285455,0.29366012167475947,1.9914611558533457,13,0,0.5652173913043478,0.0,0,1,0,3.0,8.0,1
2025-01-06 14:00:00,99492.5,101295.23,98711.94,100737.03,3487.88537,1.747242300075747,999.0,0.34273588549645506,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,1,0,0.34273588549645506,5.7147486040061475,7.719491432220499,1,100.0,0.08043239640379826,0.48176162954991575,0.2160810439400913,0.30215732650999294,1,1.250868030166295,-1.0051007854522225e-05,1.8946927964230396,2.4068559160089813,0.5026396424877597,0.28346801597861354,1.9898407988977285,14,0,0.6086956521739131,0.0,0,1,0,4.0,9.0,0
2025-01-06 15:00:00,100737.03,102468.92,100481.99,102147.95,3664.96939,3.1043599014958145,999.0,0.34273588549645506,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.761801564855789,7.118516601714855,1,100.0,0.49582313288388136,0.7101005068120182,0.16154066826712682,0.12835882492085504,1,1.4005971786144562,0.0,3.174776847493178,3.781050689267336,0.5876182728946588,0.4130448533077942,3.3995917659886508,15,0,0.6521739130434783,0.0,0,1,0,1.0,10.0,2
2025-01-06 16:00:00,102147.95,102480.0,101719.59,102158.67,2145.59016,3.114527626485344,999.0,0.34273588549645506,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.288468691169167,3.7064152306144864,1,90.0,0.4879823394196718,0.014097657842481182,0.42257466366828456,0.5633276784892343,1,0.010494581633798001,0.0,2.9740333271189514,3.7039669598270515,0.7088521340028608,0.5199612338904293,3.8371600653386477,16,0,0.6956521739130435,0.0,0,0,1,2.0,11.0,0
2025-01-06 17:00:00,102158.67,102158.68,101250.0,101831.95,1517.05213,2.803678020503382,999.0,0.34273588549645506,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.5008099096618324,2.465915404577863,0,80.0,0.2878881961394176,0.35955451864243043,1.1004974242595179e-05,0.640434476383327,0,-0.3198162231360306,0.0,2.444224812891328,3.285833828724935,0.8215290001664405,0.521375043833119,3.779631074199453,17,0,0.7391304347826086,0.0,0,0,1,3.0,1.0,0
2025-01-06 18:00:00,101831.95,102053.61,101578.12,101738.8,834.3056,2.7146870220604127,999.0,0.34273588549645506,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7795167026267528,1.3226279601019608,0,70.0,0.018754696683123153,0.19590317356830458,0.4661717386275233,0.33792508780417213,0,-0.09147423770240498,0.0,2.17908456644258,3.1040535624964347,0.9052429858601722,0.5424251824493559,3.7720842551012352,18,0,0.782608695652174,0.0,0,0,1,4.0,2.0,0
2025-01-06 19:00:00,101738.81,102032.0,101639.6,101817.22,631.18014,2.7896165304847234,999.0,0.34273588549645506,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5782111590691786,0.9924565666452174,0,40.0,-0.3199657978755547,0.199821610601439,0.547349643221208,0.252828746177353,1,0.07707973752393212,9.829091747456536e-06,2.101793524330312,3.0992250469125273,0.9768991201359579,0.5432405606672827,3.765968504437727,19,0,0.8260869565217391,0.0,0,0,1,5.0,3.0,0
